Sample_name,proc_dist,centroid,LM 1_X,LM 1_Y,LM 1_Z,LM 2_X,LM 2_Y,LM 2_Z,LM 3_X,LM 3_Y,LM 3_Z,LM 4_X,LM 4_Y,LM 4_Z,LM 5_X,LM 5_Y,LM 5_Z,LM 6_X,LM 6_Y,LM 6_Z,LM 7_X,LM 7_Y,LM 7_Z,LM 8_X,LM 8_Y,LM 8_Z,LM 9_X,LM 9_Y,LM 9_Z,LM 10_X,LM 10_Y,LM 10_Z,LM 11_X,LM 11_Y,LM 11_Z,LM 12_X,LM 12_Y,LM 12_Z,LM 13_X,LM 13_Y,LM 13_Z,LM 14_X,LM 14_Y,LM 14_Z,LM 15_X,LM 15_Y,LM 15_Z,LM 16_X,LM 16_Y,LM 16_Z,LM 17_X,LM 17_Y,LM 17_Z,LM 18_X,LM 18_Y,LM 18_Z,LM 19_X,LM 19_Y,LM 19_Z,LM 20_X,LM 20_Y,LM 20_Z,LM 21_X,LM 21_Y,LM 21_Z,LM 22_X,LM 22_Y,LM 22_Z,LM 23_X,LM 23_Y,LM 23_Z,LM 24_X,LM 24_Y,LM 24_Z,LM 25_X,LM 25_Y,LM 25_Z,LM 26_X,LM 26_Y,LM 26_Z,LM 27_X,LM 27_Y,LM 27_Z,LM 28_X,LM 28_Y,LM 28_Z,LM 29_X,LM 29_Y,LM 29_Z,LM 30_X,LM 30_Y,LM 30_Z,LM 31_X,LM 31_Y,LM 31_Z,LM 32_X,LM 32_Y,LM 32_Z,LM 33_X,LM 33_Y,LM 33_Z,LM 34_X,LM 34_Y,LM 34_Z,LM 35_X,LM 35_Y,LM 35_Z,LM 36_X,LM 36_Y,LM 36_Z,LM 37_X,LM 37_Y,LM 37_Z,LM 38_X,LM 38_Y,LM 38_Z,LM 39_X,LM 39_Y,LM 39_Z,LM 40_X,LM 40_Y,LM 40_Z,LM 41_X,LM 41_Y,LM 41_Z
gorUSNM252578_LM1,0.09119723817073644,423.60231748055514,-0.0028771626293552103,-0.021126773950029806,-0.06284433931694679,-0.009144662383819781,-0.1537141438623368,-0.022406189210664552,-0.0018400401779678686,0.027032265185658856,0.0478464949606815,0.005301086557555753,0.08632981022432673,0.019049169905115192,0.004631672489237871,0.09018730229823087,-0.003527989159847762,0.005321901557425387,0.13135603485386663,-0.0872643196857025,0.01570751899874082,0.21102860298510642,-0.09538237634529721,-0.013345756994827191,0.13391657444125762,-0.0976170716938606,0.02703702668019234,0.12856195752034727,-0.09978419135214574,-0.03143031798744878,0.18608449602224938,-0.1048154912629337,0.05452018972396472,0.17993003444245156,-0.10266843676225912,-0.026625327624449437,0.13473492126028666,-0.08415126147337522,0.03960000199222509,0.12974662308540305,-0.0843823329586083,-0.05250063154597311,0.14904994252449713,-0.08631379908453854,0.0670779759969898,0.140038844045845,-0.08428505130660045,-0.07610902684814246,0.15285788152329632,-0.07936480718482036,0.09735668102152065,0.14112364354154985,-0.07565426198214804,0.0008558557628478243,-0.0028414349330143766,0.12941902276485123,-0.00581595189308822,-0.10807000262937067,0.06036884808706074,-0.009719664450124533,-0.1702116935005445,0.007208194604336165,-0.008664335856424971,-0.206308158152193,-0.0009398820888270578,-0.06209809723598427,0.018371266751444654,0.1381242097067967,0.06661555408475478,0.017093817393240254,0.1413627542368221,-0.10712548747918763,0.004158698548782994,0.09912418126495402,0.1045229964186052,0.0036000216293037724,0.10418918023378426,-0.012534204155601608,-0.0029000544579023528,0.11747718026076139,0.015615324094571833,-0.00018518254838950543,0.11738600578065148,-0.06616555206656924,-0.04537479022833849,0.06353667670101086,0.05923756895826668,-0.05036652700308116,0.06333258016824825,-0.14321973490254292,-0.004999059933893229,0.032445976169545754,0.1410403295544456,-0.020291446457852354,0.033186302323152964,-0.1276563434953586,-0.05922741361540232,-0.01298877443413318,0.11902807562470119,-0.07136235952818587,-0.010949495222125278,-0.07401690876217482,-0.06841835955338627,0.03403827117862942,0.0623791956877876,-0.07564128874062795,0.03299215077055094,-0.04408889948758069,-0.14577852571720915,0.02565348584853267,0.02772830776581487,-0.1476418434226423,0.02630700191566511,-0.055893633610554945,-0.20096216866929478,-0.009349728965607824,0.03497570840104973,-0.20359776448523473,-0.009392103661081107,-0.07611457716705333,-0.15034620787677583,-0.03864587566801507,0.058433345383531274,-0.15583753901143013,-0.040319908061609545
gorUSNM252580_LM1,0.05957268089881211,448.0263693307822,0.0018588195137773547,-0.014967126467969738,-0.058602733719756855,-0.010552582683086963,-0.15030605731749266,-0.02279192539021387,0.0010520547310929017,0.029955576512545254,0.03696181113779135,0.0024292561484017972,0.0811709379390897,0.00374303154766851,0.002598105249928385,0.09665239489346418,-0.010334999499260422,0.006878171175514886,0.13895775969232788,-0.08443943332058132,0.009556971776346932,0.20977173903134086,-0.10057555964992264,-0.018465437921533177,0.13920771802938461,-0.08596727436192424,0.03752121142182317,0.1356425341272951,-0.08989308939079876,-0.03783165246043964,0.17808890505989286,-0.09473700804492756,0.06025411749270649,0.17444996014986808,-0.09531943036357346,-0.03741814913117318,0.1426119479188735,-0.07183126980328008,0.053998368080495504,0.14015655655944856,-0.06836340454183207,-0.06081622601742494,0.149058079763172,-0.08254070216622234,0.07724884834246899,0.14299581958821092,-0.08386663338040762,-0.08679103043953573,0.14668511157348868,-0.0741123360641636,0.10536023913365236,0.14165935998229415,-0.07552966821516131,0.002225015611310615,0.00022265454091367656,0.11954652655341573,-0.004757678907430088,-0.09926667509722438,0.05933809068488345,-0.010895223523928585,-0.14442537020001753,0.010858080053690957,-0.01274780258835656,-0.21361356979861718,0.0023068730369582005,-0.06642993755047115,0.021934416779199335,0.1334506484920434,0.07250238236421669,0.016706379896086365,0.13274859919601348,-0.1162342181993451,0.010866958599288705,0.102540276958975,0.11636911582453836,0.00138073554650638,0.10459864897774906,-0.01817333401176789,0.002908462594319716,0.09206808202197432,0.021543248250090748,0.003487656205350832,0.09103102393889663,-0.071735991807216,-0.04079894177930318,0.06054766339760416,0.06213293874992343,-0.048637257218445196,0.061873871478157164,-0.14871940184335955,-0.025463254792297114,0.026876832453535345,0.14951971614455922,-0.03627874767433505,0.027212198085799895,-0.1319800782987498,-0.06520711263017127,-0.016741449572206,0.11991139553536946,-0.07568485130286515,-0.009937732620900586,-0.07347960972967285,-0.08194668926581838,0.024847236708031344,0.05986498876196034,-0.09380619714291938,0.03220708675516696,-0.045450616680407105,-0.1342446131662419,0.034013957353757736,0.029003175926707953,-0.13637337826948204,0.03378931041447995,-0.049996321959393714,-0.20437451504258505,0.0030624854188941145,0.026971411004284636,-0.20598282968133413,0.003162725957015048,-0.08315938069560605,-0.16512917857107298,-0.03581606296103063,0.06683512320972375,-0.1680652995641717,-0.03538434755633868
gorUSNM297857_LM1,0.08415552026712247,517.1358200514954,-0.0026929135451942946,-0.037002127295748824,-0.057703129433404346,-0.008973581775625105,-0.1700838387508244,-0.012842379784053379,0.00031615953131588706,0.032638044276652574,0.036089933461732254,0.002863562800363388,0.08855970732904146,-0.002219710136758605,0.003524762835886742,0.10364693500684712,-0.018083248907674935,0.008137792990185442,0.1490585463914269,-0.08851390816425736,0.012203570047737424,0.2090659895118043,-0.08482137224336554,-0.012010169718946632,0.14378871737769947,-0.09095846734325169,0.027374754150744727,0.14115690136420736,-0.09028021717721965,-0.026499324456171765,0.18939974856244693,-0.0926688937368732,0.049408888938821144,0.18229230065858304,-0.09242891166427825,-0.021867049858845536,0.14459167009509397,-0.07760276465932141,0.038135756883667084,0.14228581458134476,-0.07994211710654331,-0.04627613192621022,0.15258178826767368,-0.08335392148093118,0.06276109236567913,0.14549900138623098,-0.0829344570609484,-0.06704435206710223,0.15563754070502828,-0.06985248025672318,0.08678178781507925,0.14488847340994837,-0.07162301264774848,-0.0009045045300051335,-0.012253474695464202,0.10451134311164796,-0.004223427404735725,-0.10602840881950724,0.05016843026932426,-0.006744324970425924,-0.16982437462648978,0.015036077464070801,-0.009519436203455871,-0.21117789926924888,0.014880385538317801,-0.0727550135844018,0.017520711517885125,0.1220969930466521,0.06714823401521718,0.006542849604677074,0.12261343658598854,-0.10866516695791571,0.01836882669928355,0.09642528540072645,0.10668287032742474,0.005067290552220414,0.09635847427904605,-0.02445832070052635,-0.00818581020321619,0.08422531217356882,0.022812383068071422,-0.008419127201994439,0.08305360844589973,-0.055900036273147005,-0.03836376506299549,0.0650405498268377,0.05689931447168712,-0.044261169916106756,0.06551300839868329,-0.14603667463999223,-0.005824992418955613,0.03798678558730924,0.14261286249065022,-0.02349047744092718,0.03407994697508123,-0.1285734413099509,-0.06039051918690848,-0.003494382340699638,0.11816841028086346,-0.07447064112437922,0.00026517876320002805,-0.07723935786818492,-0.07478396156274769,0.027519878774123666,0.06584662762521866,-0.07844886046742422,0.031963191707600425,-0.040783806764978725,-0.14955441288728888,0.03240736145560074,0.026517688725218244,-0.14913373678278646,0.03236131916518361,-0.04054205239838152,-0.2069616475066599,0.01081129316587339,0.023317560886177275,-0.21512890057427392,0.009290863320516528,-0.07562790026693832,-0.16043708680063953,-0.03833039203583927,0.05582290697112923,-0.16836562470349875,-0.0350448907370906
gorUSNM582726_LM1,0.09415654479801286,451.9865548744845,0.00033202691766388035,-0.01478482068125327,-0.054362790989856746,-0.007052929058186676,-0.14591499880401665,-0.0060485100434688735,0.000591713398065229,0.03046915803816765,0.030180024392134474,0.005847646052154097,0.07086715794870498,0.0076470652006366885,0.010005731352191096,0.09733535344579808,-0.014434847083407549,0.008183401249923564,0.1427819553667353,-0.09380164223915191,0.009814319279280226,0.23095379574992417,-0.08337955475140223,-0.013173585040957869,0.14021343955070809,-0.10710401702519222,0.030634198424435898,0.1389903756733115,-0.1076891911941574,-0.04041206650909158,0.18663519118337965,-0.09606136196388584,0.06354122392609696,0.17999300361593706,-0.09721413358217743,-0.03321877232221595,0.1490838077639291,-0.07547208227729933,0.049514599631677966,0.14633194366183322,-0.07552185872596935,-0.05389014266857182,0.15251427586246696,-0.08608819662481544,0.0689499236469232,0.14888428456481848,-0.08402556729057273,-0.07419210594396695,0.15524261734398892,-0.06973271274416096,0.09175711427567142,0.14786594228783942,-0.07064265610159048,-0.000418050059022768,-0.03894558919738674,0.0971830008216648,-0.0028282954062990814,-0.08582294314690081,0.060439020411139015,-0.007446763231363605,-0.1300939832745566,0.021241315890158,-0.014202375884256995,-0.20791290432434253,0.02592260417286056,-0.07909916177222409,-0.014401095784939562,0.12459581204989323,0.07553112724262213,-0.017931788044858416,0.12300499857855794,-0.12432762720954922,-0.003347708178405954,0.08719313256947929,0.12033546659051626,-0.013133259157367957,0.08825280902597656,-0.021212660460122112,-0.022102163556740998,0.09623239133737653,0.01754401977837642,-0.023428850010627878,0.09438123611427542,-0.05294754833325608,-0.046736922057440254,0.0638854933659699,0.0493463672514619,-0.04922045142411248,0.062396659637628436,-0.15034056644731533,-0.010401838380200614,0.01623970539386147,0.14823123267901497,-0.026386153526307254,0.01749187397762349,-0.1288249254717575,-0.05494913037523593,-0.019637740462219846,0.12271428743470907,-0.0646680529824031,-0.018097276542555114,-0.07124799718151763,-0.07357936586057141,0.0347686986539581,0.06135172103028574,-0.07772637907600091,0.03374769141178978,-0.042471935993500035,-0.12297458863186952,0.04213908133232405,0.027119258708909074,-0.1255818952532947,0.04319478280094935,-0.053811904562558306,-0.21072353472002794,0.018307971750251874,0.02853828661133529,-0.21295727074104126,0.020035590689428295,-0.09580795349550819,-0.15683233319812398,-0.028465624950868077,0.0770437015699303,-0.16760428166950872,-0.020701194985184655
gorUSNM590942_LM1,0.05089891590924467,417.73787735240177,-0.00028389855805815214,-0.027145624799499973,-0.0527486532375606,-0.006103676462323256,-0.1440201166260853,-0.017996603841761327,0.0027550763405517053,0.029616109496170773,0.04105110353376601,0.008115796874296994,0.08942695967157918,0.006490469684276049,0.0064618322519123805,0.10585329303916065,-0.0165869011991341,0.0074226792570477465,0.1420723038676507,-0.08825560071778035,0.011153725837944762,0.213521847326159,-0.08697191324259802,-0.014926779714284879,0.13614845520655494,-0.09487903249030444,0.029991373687346088,0.13488974771626594,-0.09856791578233733,-0.03194472905923331,0.17465610100230247,-0.09861191898065896,0.04964710230005233,0.17153731283653925,-0.101580999122288,-0.028450272989830844,0.14148272146914911,-0.07250697568475255,0.04740891128380689,0.13940474200444913,-0.07289143870881877,-0.05376837734217222,0.14761964369340147,-0.08400699984796839,0.07068198512335154,0.13910017227767113,-0.0883054254430787,-0.08259665403169358,0.15420774846299298,-0.07124175585370433,0.09928304130650371,0.14402686470801962,-0.06838663035201399,-0.0008893397159991441,-0.01707656875181323,0.12066851831556287,-0.005837480397752964,-0.09682939930715019,0.06520382303305101,-0.006041414117343345,-0.14077890125603643,0.010543809044930907,-0.011883243556706695,-0.21241921688787108,0.004223415693528889,-0.07453545229559018,0.011099519511287187,0.1394028825347942,0.075383088212036,0.008549638908582905,0.13652804465262042,-0.12242182928369179,0.013977703052731522,0.10052395027920595,0.11651131972051001,0.0007955490635254096,0.10244215154646813,-0.02815074157079738,-0.0036859692012600706,0.0894163905546533,0.02255983835983307,-0.00986695215055278,0.08970872829864995,-0.06643129395451866,-0.04235841373918613,0.05942073771340982,0.06446535752099375,-0.047974871101226745,0.05837930430541376,-0.1580685273872366,-0.011077735560977907,0.028416888082408123,0.15170007479778064,-0.032016082016545024,0.029369925356298864,-0.13167082948524741,-0.06574848218274225,-0.016681449212421998,0.1226684358032373,-0.07969282977044807,-0.015721146158900277,-0.07199247604080933,-0.07823512907731961,0.026734318098991624,0.06137676451616154,-0.08620001986651148,0.02910894592336905,-0.04656988711499297,-0.1352850744232094,0.032922010824350686,0.03155901781360599,-0.13540905941457537,0.03604763812470119,-0.045957252957980005,-0.20501315139589574,0.003486845777484493,0.02886317162597519,-0.19796093972241322,0.005489572243766144,-0.08878164458560048,-0.1579425002325265,-0.036066689867159094,0.06929720798891459,-0.17124939583034557,-0.033571423878464415
gorUSNM590947_LM1,0.08932098388935537,414.21009271670806,0.0010740463213521076,-0.010368553215101172,-0.05575053598062728,-0.007832848762122507,-0.15443022041301685,-0.020253151076817216,0.0012042418602969916,0.03217280207761155,0.060046759666804825,0.004599384516721492,0.0826189649885971,0.017417734381215095,0.005278060625526239,0.09883451876336243,-0.007936635923652676,0.00731057454831908,0.13026473843621267,-0.09116821217605116,0.011677723981114451,0.2080556915911108,-0.09243434562223732,-0.01926376855380411,0.13083951789445816,-0.09873810961730728,0.03046181955428856,0.12790870858505024,-0.09975183438342079,-0.03764593888272706,0.1691074187077559,-0.10173295472074102,0.05399790722055599,0.16408947325900847,-0.10245333075891891,-0.033264067877275684,0.13755160892959653,-0.07730640453758494,0.04681704965518632,0.13506589438912442,-0.07735642641042444,-0.05479278651949706,0.14227142346043037,-0.08650742127494676,0.0708473365443147,0.13913426483831415,-0.0847149021300575,-0.08747048440933738,0.14718163696710038,-0.07572111867825788,0.10514389077610967,0.1385639441818188,-0.07707776598826087,-0.002349535698388541,-0.007672089719945164,0.13323425506988815,-0.0037872317584973668,-0.10663976144583212,0.058308873416760325,-0.010476806025667395,-0.15267530690665015,0.0066283676707467,-0.012308819428631254,-0.21082423589026236,-0.007473201266103861,-0.06804634873257866,0.02277636590961893,0.14717912688155038,0.06983461741908631,0.014184021507185104,0.1501717368512936,-0.11358848438576497,0.012406491256086987,0.10726177599294223,0.1156810077291144,0.001033819419342506,0.11493139966247432,-0.017694583545976365,0.00357075207094404,0.10388716418303227,0.018377749663262104,-0.00041148465585571326,0.10448594365362614,-0.05387834720436091,-0.03352955953099094,0.06421263147319566,0.04983184591930823,-0.04198319307481331,0.06713380252592553,-0.14856136997686958,-0.015268353018853145,0.02366577975410102,0.15044134188543964,-0.026355158656122268,0.021437027553595882,-0.13293049003733892,-0.05549851905697667,-0.020360119011459028,0.1263532833727155,-0.07338376390554009,-0.017198072980102966,-0.07247602938682866,-0.06770882344628187,0.028969761264270404,0.06412122584679993,-0.07682299309973635,0.03360004977137154,-0.046357410363531096,-0.13717408805140016,0.02874885053718458,0.030951376964480158,-0.1401809005957976,0.03130132133051772,-0.05009067129769387,-0.2027116858208282,-0.012797025434296522,0.025286870667194896,-0.2086805812194084,-0.01162645125259414,-0.08102670050137037,-0.15307454721606484,-0.0442168181203718,0.0645513682770786,-0.16223823829324868,-0.040047524296262856
gorUSNM590951_LM1,0.05269008568880897,424.9793466500626,0.00048174314643723763,-0.01898961210654894,-0.06677079458037617,-0.008923164481037226,-0.15865024678280876,-0.01962576976102054,0.0009890424682798586,0.027830650098923396,0.053954613680389236,0.0034198831550046388,0.0779643782130309,0.011193052962713043,0.004759946033069189,0.09345992395050491,-0.005312088363303431,0.007914083097326139,0.13287260350722627,-0.09089352079834231,0.014693971039646814,0.21565538428211023,-0.09341552119415072,-0.016471752126385183,0.13436235053285653,-0.09412986626895149,0.02952923599123103,0.12988368345099963,-0.09738136146558292,-0.03144564643638484,0.1826586809309321,-0.09613103536368525,0.054973505013004284,0.17425813559573197,-0.1038308784531925,-0.032804259149276205,0.14301462068234855,-0.07317981481519646,0.050799747040144665,0.134064328906254,-0.07391646652312517,-0.05668112969639593,0.15214811687158616,-0.08321021324959332,0.07451672657163526,0.14103982566012854,-0.08846528561172995,-0.08153968904521468,0.15342207523639145,-0.0717358065755297,0.10277616343652862,0.14787032147382154,-0.07584991564959541,-0.0026760599220852026,-0.012683256244724547,0.12256434467264057,-0.004302896216907478,-0.09956694117996873,0.06407578186028308,-0.005903883039518697,-0.14934227632084388,0.010852051936166755,-0.011473230429417796,-0.20941937887468698,0.00490195536085891,-0.07545081551788196,0.01395752706520401,0.13214038001380987,0.07687309056797068,0.011610150644722336,0.13098516042538752,-0.11562081533849643,0.006928682295960087,0.10157995824178943,0.11463933865795847,0.0007338781084462407,0.10075090641295821,-0.030530766092474276,-0.011339402628746583,0.08467499830361923,0.02413141766066121,-0.010691616898134047,0.08832110662639517,-0.0743636310611176,-0.04534479843210451,0.058058117093509276,0.06168522631736236,-0.0506838694958097,0.059358966193077914,-0.15433912062890162,-0.006014467315188931,0.03153209166352767,0.14867011295717625,-0.017877554943454874,0.03449535899132943,-0.13612968961503188,-0.05774278715270954,-0.018245244254354108,0.12537964398071166,-0.06577424149480471,-0.014885158757784454,-0.07244173781074724,-0.0814517939188871,0.03746102262307169,0.06318999340761468,-0.08581162358464788,0.03306039403645064,-0.04297136549975241,-0.13312887825497544,0.03591793541828736,0.032361237117549284,-0.13794787090863966,0.036921421423056024,-0.04950253889306468,-0.1970553851526384,0.004485711368187163,0.028760493292896015,-0.20337718259790696,0.0031922951137939243,-0.08120067269408916,-0.15445809359057897,-0.036532495629928816,0.06422826274197266,-0.16638403962836326,-0.03696638710586127
gorUSNM590953_LM1,0.06290440656030663,504.6609517838424,-0.0025831286791441676,-0.03810692504125212,-0.07009687789964894,-0.006560402772179801,-0.16261716500197235,-0.01006981267767439,0.001519747614627411,0.03016790178099132,0.03920268576848215,0.0036679385099078433,0.08558175110738211,0.004104808162033027,0.004152729295562546,0.09720176971604763,-0.008780056077336333,0.008058311087200672,0.1452072378757245,-0.09085266098543494,0.012560097061989272,0.21592252394612443,-0.08857991411812056,-0.011617039804060706,0.1404536657970175,-0.09703686635098788,0.026933542453060552,0.13861132354526645,-0.09644375262456624,-0.03226416052830589,0.1790895340481134,-0.09431499995033511,0.05262205001124936,0.17611365734673773,-0.09402505433987637,-0.025080872414053018,0.14258261570817454,-0.07399646710216266,0.043441792013139795,0.14380366349918627,-0.07719714902821695,-0.047469185787666915,0.15446846391712002,-0.08270989880363597,0.06466460100656815,0.15287001066793535,-0.08105998751928956,-0.08037592651460829,0.15501981066386814,-0.06685799353337488,0.09544101807829325,0.1441006685573223,-0.06947602956575923,-0.0024775659720670568,-0.017817472747096743,0.111664545794256,-0.008075040040473137,-0.1073685093248244,0.06335192280395768,-0.00923849555492817,-0.16065798044148805,0.023162487192230175,-0.011615380742280985,-0.20646461542225422,0.020473292196575555,-0.06834416144399703,0.0026378225168723147,0.1307632836989829,0.06966308171656017,0.000472739208788306,0.1264255669309439,-0.1113654301704217,0.00908208849583413,0.09252544038440429,0.11050356231259047,-0.006426290936571927,0.09400395282883284,-0.03192897974436253,-0.00555136514074717,0.08196738565754756,0.027530102985080705,-0.009077651765535539,0.08245684882192084,-0.07819296280994673,-0.038741314260763306,0.053059831545474105,0.07148273087008615,-0.04610582322795802,0.05624656004795657,-0.1500707966742551,-0.009454876527292487,0.02907079913677741,0.1493130984703411,-0.02665326935710878,0.03016677109727686,-0.13101926974096162,-0.05525057287038713,-0.0198924159002758,0.12631091870254846,-0.07168325901164957,-0.01490335384183643,-0.07497234981182722,-0.0674961677454574,0.030441644396429306,0.06730383758735906,-0.07696125238807902,0.027828358927351384,-0.05374761809792512,-0.14110050932220652,0.04032614215912017,0.03820083249786851,-0.14417485324009566,0.0387764334570417,-0.05049504481319287,-0.20352702765840552,0.013138905067702234,0.02798710120475243,-0.2088773980263473,0.014036219741325623,-0.0813317409305982,-0.15167496425709773,-0.034474967669042865,0.06746845956847312,-0.15759798468391717,-0.03242562782904579
gorUSNM590954_LM1,0.06659953341086536,426.1364347751093,0.0017082906473857387,-0.02195337714537999,-0.05896554227393499,-0.006612926760289521,-0.15366902293823526,-0.01713254569623778,0.0017636347284556617,0.020201372751161385,0.05602683579617143,0.004764707538866585,0.07437257580176891,0.008419965258696427,0.005656842700834169,0.09062607275737168,-0.010123417330722946,0.005517194227128677,0.12895201077071677,-0.09480463557347345,0.011726356259104865,0.21793459858546502,-0.0906917949023,-0.02138591191967578,0.13686256051167775,-0.10028428279061412,0.02700678507888298,0.13126503072153045,-0.10338169291867162,-0.039680480473245267,0.17343973658274983,-0.1004118848113359,0.05581345194063285,0.1713441541801379,-0.09980558709350584,-0.03333993308840892,0.14014784211576725,-0.07721880755719679,0.04556877909903614,0.13375690947012164,-0.08072652963072009,-0.05447162066195759,0.1533890293229307,-0.0852998742915891,0.0674576899929334,0.14671184277822502,-0.08632990158426723,-0.08183497147951645,0.15018846273566203,-0.06581198335801217,0.10216762816940837,0.14284599691238448,-0.07435612434593164,-0.0018606666328881952,-0.01925196856734876,0.12709127819095306,-0.007005326343675202,-0.10229998707799146,0.06596846696049119,-0.010872064073416973,-0.15169793666607145,0.013051389496583306,-0.013535409857429476,-0.20337187512451774,0.00033674281676400567,-0.06985616353277199,0.019090696491579053,0.14806896777646417,0.07256736164827864,0.01428295107865466,0.1433503802555035,-0.11567251362509373,0.015943207024833563,0.10260809055175114,0.11746286730639473,0.005354387653521152,0.10855950812078989,-0.02413976718752331,-0.013371819039449583,0.09516549063498322,0.025523300337678672,-0.017399346087660406,0.09143931109912751,-0.07670299207338675,-0.043885415289410916,0.05963458760360523,0.07846041733605265,-0.054943581988329555,0.061428962407656815,-0.15431074913043755,-0.006896916969138704,0.021258848826120762,0.1549639160312252,-0.025733322869410994,0.027608113479982457,-0.13079158241125124,-0.05586720074339403,-0.025171593541284537,0.12997678192771436,-0.07748207272411041,-0.014146184923829212,-0.06983773828676652,-0.0746786876299339,0.02845679255610058,0.06310924677719013,-0.0832996276239,0.036573101126022536,-0.052213397248972886,-0.1328193493821287,0.028083930760252843,0.033157853028409755,-0.13718304992114602,0.03677856054086278,-0.05113501583565574,-0.19477135132244025,-0.00304908998839045,0.02513108813759893,-0.1993232194621293,0.0020407541026202284,-0.07894015405597277,-0.14374448184189872,-0.04168759044532793,0.06469519176512367,-0.1530658278322378,-0.03255101530415727
gorUSNM599165_LM1,0.07271105618596839,432.97040833599027,-0.0010646520203472878,-0.024136908887763268,-0.05542225336923367,-0.006865464033413465,-0.16312564673234495,-0.017833778049918002,0.003353103916787767,0.021584734025843277,0.042687978756475835,0.003998461524217186,0.08121124633003977,0.0016837896516671386,0.0047558648430446335,0.09631160257033973,-0.011933028373045274,0.007617138903261332,0.1384752179213928,-0.09229509811573974,0.013993939902811291,0.2177531431999556,-0.09675309615726793,-0.014178411253221009,0.13926487984631858,-0.10109309478703164,0.029467028165349227,0.13698745271771368,-0.10127324972470528,-0.034037967119243326,0.1851910207788787,-0.104042377518773,0.05166016762075107,0.17862834052809753,-0.10125760006826005,-0.029897116226491934,0.14106598723516459,-0.07256740175658799,0.04580801518043427,0.13604674821526694,-0.07045255363813095,-0.051962603427526795,0.1550647954802923,-0.08836538907232655,0.06743133583034379,0.1488402431939888,-0.08315259354264556,-0.0755290055591145,0.1496370378802989,-0.07627971194312619,0.09179471606896022,0.13831822081344744,-0.07549342256762231,-0.0038113876020278176,-0.008015426669078058,0.12559784796686937,-0.008148510605446298,-0.10487009779625282,0.05281617973528057,-0.007665795369530391,-0.1552575381810548,0.006425334262653156,-0.010087469621840152,-0.21038188751023854,0.0007107095267857734,-0.06165069362480795,0.018699048103928795,0.14330438764962433,0.061051767424912334,0.012996732600866805,0.14361480220577036,-0.10522687097608142,0.018986244144651655,0.10459492082574741,0.10272856855397969,0.00835037281123847,0.10308073254743316,-0.01702236173251394,-0.011147720964062604,0.09655411554708122,0.012362139375200929,-0.012013993588180923,0.09555056682610343,-0.05655207287122813,-0.03514609304478727,0.06363879406281063,0.05122372341537097,-0.040621457271491815,0.06354261227327485,-0.1381293134782173,-0.014698177701322923,0.04209287758923165,0.1398308090655173,-0.032111457659131634,0.036754550593827456,-0.1200546852531904,-0.05933800180833754,-0.0009541673830725575,0.1151882990319027,-0.07515462515468406,0.0003069196462582553,-0.073095604039373,-0.0758323129429521,0.027096353696772022,0.0634750164307404,-0.08754529687204639,0.031017128970386394,-0.0479310249993728,-0.14220642230388125,0.0217085788788982,0.032891658284027674,-0.14415521948794047,0.027494746710830194,-0.05071276700186107,-0.1994158618216035,-0.002670398249535269,0.02922823430832936,-0.204548211816435,-0.0008785957250329586,-0.08098730348092581,-0.15729322458961723,-0.03774358349639158,0.06675109244983587,-0.16639748559452042,-0.03981253438533372
