,PC 1,PC 2,PC 3,PC 4,PC 5,PC 6,PC 7,PC 8,PC 9,PC 10,PC 11,PC 12,PC 13,PC 14,PC 15,PC 16,PC 17,PC 18,PC 19,PC 20,PC 21,PC 22,PC 23,PC 24,PC 25,PC 26,PC 27,PC 28,PC 29,PC 30,PC 31,PC 32,PC 33,PC 34,PC 35,PC 36,PC 37,PC 38,PC 39,PC 40,PC 41,PC 42,PC 43,PC 44,PC 45,PC 46,PC 47,PC 48,PC 49,PC 50,PC 51
LM 4_Y,-0.0045281965160996855,-0.02290223754203193,0.024316589099196227,0.04054046464633724,-0.08379018840487584,-0.13448557496079683,-0.11038647734139431,0.11204112355587639,0.051608165739786015,-0.0224031163218929,0.08934085529051727,0.05292737014753946,-0.015523511623042224,0.001217533981650613,-0.02200356346298681,0.07082375386561354,-0.02671695669821944,0.10761900682513836,-0.06015371907578631,-0.01138189009737352,0.11941911271383973,0.0753333740220442,-0.10487675286483564,-0.09348019294832229,-0.0015810260793068494,0.06499477406092548,-0.040585936804134845,0.07446666829817856,-0.0006167963862491623,-0.052940290404865684,-0.0824737117974757,-0.014225011319407704,0.3172680260499357,-0.002078134055292435,-0.07804962145008658,0.02189002634046027,0.10885542047546308,0.08364768187448737,0.16825718209867563,-0.0005842088055009939,0.009024397338579342,0.09292244726912166,0.13156024657563464,0.08007095200793815,0.11090273022876239,0.1030601531242425,-0.026932980360294633,-0.06330571412214914,-0.07158517600786224,-0.10883706145758908,-0.09332204744344584
LM 4_Z,0.055439546328465594,0.0896587436420123,-0.10032474498524807,-0.03886921448613581,0.00767932519381692,0.06581169756338814,-0.022051675354512773,-0.12658404362969222,-0.05604334624932885,0.08026682343240531,-0.06648895507684412,-0.028899117687312417,0.005064944706022036,-0.06056144675988999,0.006142114527553632,0.06537154224340559,-0.03677683033861964,-0.07226769516118585,0.05582758075652836,0.010466311470225956,0.059312188772538514,0.04187469023868201,-0.06432990526626495,-0.07171640135801355,-0.0073293537096055135,0.07387955821201922,0.030464652096105792,-0.07758707265089847,0.01440506123666859,0.18184321164951675,-0.09458279000440759,-0.03310134438366064,-0.07387170478479119,-0.01417796258452285,0.009139163100805158,-0.03473300571946676,-0.13512138732356757,0.059083905483580376,0.047020064440011056,0.22411685795682315,-0.004136034001017681,0.058340531873541636,-0.06961214808795518,-0.025804175200670423,0.07696124954897553,0.014833399063496426,0.07846628907517152,-0.13177721401767348,0.097610654105656,-0.04817109680744988,0.04288730657195407
LM 5_X,-0.05653395698220827,-0.08469702331680025,0.07339752802170481,0.008176380740647407,-0.006208707932188095,-0.03635698520499322,-0.03330186294747526,0.08109040016892523,0.11100960733887762,-0.10270682065152972,0.009802685389414149,0.04879080991333173,-0.03320555901086895,0.06339234523551524,-0.03488441894113883,-0.04274659635957607,0.04234053619643875,0.08829712582754728,-0.11346394712643752,-0.008216321907255884,-0.08416385779370791,-0.04856002240515283,0.19937729606223215,0.04006404108293624,0.010239776448309153,-0.06380882244392176,0.010566231181404139,0.05679637092947062,-0.09377798633555151,-0.009831696514951346,0.08465086107926292,0.04842013291938784,0.03683990936290304,-0.061977602310539455,0.02002869067417117,-0.04516728917100325,0.07573419954527737,-0.09757042834406675,-0.10358927375204617,0.049745955713882316,0.06648579271354406,0.07631452831229338,0.06446807823703515,-0.051410729939399956,-0.0644004694487244,-0.04937995713252123,-0.08669613524026452,0.045834578712539514,-0.01604314508215599,-0.025172410803329895,0.017043574929592055
LM 5_Y,0.014779362325707292,0.13701330126482508,-0.09737433674907521,-0.03725830381009684,-0.021480332319245496,0.07650888869434624,0.02694709799886233,-0.05235747775925977,-0.09475528388258381,0.0793040722310258,-0.026235489215298172,0.0291620863982314,0.0289628219075885,-0.006879074010048282,-0.0947165850550031,0.1173987384881927,0.09350660947277947,-0.07632037241151678,-0.025924808431238976,-0.08346385515179902,-0.05741709768606151,-0.023860278018038715,-0.05973028945120206,-0.04130010997732035,0.027634810303072473,0.02308032289650227,0.030038957932158973,-0.03707066600015843,0.08174909969131747,0.04555695736192669,-0.051371162183652806,-0.16192527752304897,-0.07581010651266266,0.0018032096458952302,-0.05786938453042201,-0.044588729206278335,-0.05013271455119751,0.041364710544198276,-0.16721828080101137,-0.0070078966869909646,-0.05006320267005917,0.05539037661013932,-0.06274877801370025,-0.13373142935215343,0.1372510147128302,-0.01008779503068195,0.11030049934124031,0.08675141158962096,0.06942152299073187,0.09212786931742017,-0.10400214676685363
LM 5_Z,-0.024999809418087438,-0.12313058546914067,0.09493632217691678,0.054972466812090226,-0.019349749990943098,-0.04317811021979775,-0.03804499775505502,0.061332689523260646,0.06625770015107159,-0.09538473225242329,0.03967468315479647,-0.022159792107628296,-0.08985125879139126,-0.003827486912989255,0.061096081338218526,-0.12625150696850038,-0.025878846058150436,0.12122494129133302,-0.0611203220484409,0.017301680476676976,0.011994433879214748,-0.04698610954768741,0.13864805607447137,0.0321681871923535,-0.034909358880286706,0.02411296541116495,0.03838407722953921,0.0009677648443924697,0.005017920787011165,0.07921266078849178,0.03220242766516839,0.1205867343818346,0.026624590527325874,0.05163893445371553,-0.0028765954378836955,-0.03468067231947429,-0.11476343529529363,-0.04386597392527436,-0.024777633441589668,0.011549126990728565,0.11539523199670346,-0.030118692441165742,0.023382496616693334,-0.0075753401737475475,-0.06988140665080605,0.03890100706170014,-0.20027322204274783,0.08113282644635862,-0.05257759866270482,0.01943036744806685,-0.02221354788620754
LM 6_X,0.024706338734804587,0.09612217238692872,-0.14837623989540602,-0.05491601906719319,0.06193369766785346,0.1660325201407064,-0.0048405783658447,0.01436510718623196,-0.10032123227958162,0.18088943391419002,-0.07482198361777592,-0.02819783195768515,-0.13610152228747197,-0.03349645594465852,-0.0009803775618964271,0.06425611062718498,0.06693771461104538,-0.19080305705018383,-0.07655802509965387,-0.11391974221705396,0.004749516035176321,-0.006031405988821005,-0.09406139575718481,-0.11118600400468437,-0.09879729718917554,0.10946570252369978,-0.05746761410386581,-0.11408059635734356,0.035015579405625094,0.03552842547414876,0.03786706583802245,0.11031083030503579,0.09281520156341612,-0.013062110211320676,-0.006841961623284716,0.15147253263996935,0.02156459273335086,-0.11622709931588195,-0.17251300701910247,0.03489335910046648,0.0846486754959976,-0.08266207837236637,0.10126874867104882,-0.08727597917376592,-0.09525718831639289,0.011109377846520198,-0.06066470191694273,-0.0393629693483428,-0.03555628217726177,-0.11443775895085279,0.025031981173506593
LM 6_Y,-0.02643678997170208,-0.06723844758268796,0.134057974770019,0.06058355855360743,-0.06084217095164002,-0.07618266585112043,-0.06527329755216978,-0.062313689091268394,0.05224673583881586,-0.15726608477778417,0.1308215331348679,0.026135373000845077,0.13376278913661732,0.030264044729888216,0.01753953817762493,-0.07628669223318425,-0.028001288907826962,0.07053165043361202,0.10222835790338317,0.029764983773152072,0.02164092107863179,-0.04213947088787064,0.19131408326442,0.1089118828087979,0.17142102602243198,-0.12097103253273597,0.14848846759116258,-0.03611977374060639,0.12785469495718005,-0.005843036584926987,-0.15113677334334294,0.05186527739459378,0.011224588243093988,0.06342281338142877,-0.01954245591026344,-0.2418382595015028,0.08747279435025122,-0.11749309186179266,-0.027448594505870103,-0.036369182303355674,0.053562435628274646,0.006648659254835313,0.0020451306719571558,-0.003340553187885637,0.15701664130807097,-0.02663265306757418,0.1902001241664062,0.0620787363752254,0.012615922986422926,-0.039233919726518754,0.015507892183316701
LM 6_Z,-0.006317117631600576,-0.003953265495078868,0.0075566335443721985,-0.013785214175760716,-0.004294908738611861,0.03285959979115207,-0.012469705562911947,0.00980605503592397,-0.02361539421729023,-0.0008730307623486251,-0.0088811512619738,0.008644844183095654,-0.0036110915947371275,-0.034573975249475745,0.022118678715214488,-0.021423113392958645,-0.024061446572322395,-0.005510658749784398,-0.029593948738569006,-0.02007585938181923,-0.03906503967863895,-0.011937559860687636,-0.04948531659350056,0.06556501373595111,0.02881899517458613,0.06161600963497469,-0.06313659953377761,-0.0160054210295016,-0.0006053268323792076,-0.07903223139223223,-0.0004958855466730858,0.06097664716776479,-0.009468072037701333,0.02369196145042819,-0.012410971785366473,-0.09403779079410617,-0.02118242425822543,0.10766937765214668,0.008220580733246241,0.1638780095711903,-0.03155139407913014,0.05621041699234764,-0.04029506951544884,-0.034574472765498,-0.06269681149845842,-0.009628141114296503,0.1222464625079646,-0.008409013357772166,0.1609886208904999,0.04371970788217272,-0.04963496081164699
LM 7_X,-0.012394196259219406,-0.018823446557898065,7.579007443485309e-05,0.009365603303963757,0.02846549782259308,-0.02646229116030106,0.0024538723083984467,0.006398956702904702,-0.024930103445367488,-0.0016344533187309888,0.014440237798584134,-0.014005165477310018,0.013771892427964293,-0.011804994210510067,0.03192026031716541,-0.0522496038077526,-0.0310710231106263,0.02521894014848761,0.01797894174942825,0.013679803575574289,-0.026972654470144738,0.0012607408790973836,-0.02025969280892733,-0.010547706835316134,0.023185502368103423,0.009833905525718533,0.02524567921118164,-0.05544618799741961,-0.019621700913507227,-0.03113977527964304,0.010618961980713373,0.0008718304180748565,-0.014443729543497442,0.022914154326943638,-0.125842164099508,-0.11083564981986949,-0.023852250835164745,0.034702263821653014,0.08657739820539755,0.027199378427753523,0.020949168116854697,-0.031229932926116335,-0.12553924604377065,0.0552241283890106,-0.0160626121272511,0.09536704442303284,0.09228864590265606,-0.10313810482668337,0.10379776905280434,-0.08870743456213566,0.1625895669330802
LM 7_Y,-0.003950306157797489,-0.008060129711534459,-0.0112755615573834,0.00207740350589084,0.020242553565142415,-0.001361214167818019,0.004136139956383183,0.0021757145624080095,0.007111583223972456,-0.01106266429899241,-0.015248428653535494,0.01954652314087676,-0.026525542209566447,0.019746004849830016,-0.007186334468002566,-0.007811249241752102,0.0014450889173688755,-0.015651621336453585,-0.007780856758770515,-0.0057973601811935425,-0.039781057513010365,0.06909997658646978,0.015294816793323767,-0.03974566730049093,-0.00836605966438035,0.042905378232711566,0.04927396354984235,-0.01541461501906149,0.029835483228132766,0.01793667823111777,-0.007005148442209595,-0.03472493483935361,-0.054517247414157075,0.005768987459010536,0.022840443551925913,-0.04556057188585851,-0.02460261328828025,-0.08226850379378861,0.1551115121497542,0.023386226737411607,-0.04647031305586963,-0.11208313098639083,-0.022650208005513806,0.0663906066959854,0.014772589972964819,0.0355994087570597,-0.08723636888304549,-0.0896722736702035,0.02860442454727955,-0.06549063614156973,-0.07572947733835161
