,PC 1,PC 2,PC 3,PC 4,PC 5,PC 6,PC 7,PC 8,PC 9,PC 10,PC 11,PC 12,PC 13,PC 14,PC 15,PC 16,PC 17,PC 18,PC 19,PC 20,PC 21,PC 22,PC 23,PC 24,PC 25,PC 26,PC 27,PC 28,PC 29,PC 30,PC 31,PC 32,PC 33,PC 34,PC 35,PC 36,PC 37,PC 38,PC 39,PC 40,PC 41,PC 42,PC 43,PC 44,PC 45,PC 46,PC 47,PC 48,PC 49,PC 50,PC 51
LM 7_X,-0.008899112416677894,0.014437892411527755,0.007325724486946654,-0.003164488771637414,0.03749469355472537,0.01730361214337226,-0.003933118505170586,-0.0061960781253920195,-0.023195296056882787,0.015296137012889552,-0.004173296312269061,0.015490818598535464,0.01453096802825698,-0.02256164559816142,-0.009588040115498582,0.0018119795039465091,0.01592751838320028,-0.02471693976603645,0.03931111360292687,0.022940279326894655,-0.042330573220508,-0.04312494424428321,0.00733945149615553,-0.029980542702172906,0.03937658265011393,-0.043656623624264465,0.01951371884132463,-0.019776544084786043,-0.04662776976729829,0.03331486215865559,-0.014712339909249698,0.029701953443841182,0.013398255963333277,0.06712413134515813,-0.05549225003099816,-0.0005444986016563699,-0.1579408459629904,0.009045600132276807,0.040900395897820546,0.04597576376185588,-0.07984670375978897,0.0411142454803261,0.16634195435298435,-0.023272426823787898,0.05788590536590714,0.1113888117318184,-0.0028846915359879363,0.08119157578463976,-0.03362765106718841,-0.02983886395148539,0.05082893680988742
LM 7_Y,-0.00934688561438125,0.005460056009958213,0.009226815286346456,0.00883455274493356,0.01831252386367279,-0.00604658641183237,0.005118419941032719,0.0021080780652157124,0.010929919082997413,0.020753088001219368,-0.005662539209218469,-0.016211103239288694,-0.004138091398664127,0.0018840600989766512,0.019080982701871335,-0.03866846426158841,-0.012785527832343983,0.004329771995615672,-0.03328392978424691,-0.025817236260090196,-0.045240847883390035,-0.008747864339533947,-0.05356434961578077,-0.03519128484112598,0.04025574262488772,-0.010515722381474727,-0.02879919196274963,-0.025144646175364754,-0.05340085192879264,-0.03498081796521907,0.04921754202826489,-0.03205990731594865,-0.035924301395125625,0.009870640506627875,-0.06269414103316778,0.07629270253560938,-0.07554875526722675,-0.06618463026457579,-0.05107281707111618,0.13648205324868096,-0.059008611645745446,0.06938561742686579,0.051186148583696287,-0.07517713024930661,-0.029213183648791382,-0.06380991205831966,-0.036951860808030354,0.010906155732166417,0.017446886631071835,-0.005296416688959839,-0.024080879168343377
LM 7_Z,-0.01026704107728393,-0.00792015937336724,-0.02260099054219371,0.044034208335779076,0.0003259835316340937,-0.0002888679081487638,-0.06074497678440784,0.004321666425995612,0.050131785542070234,-0.015957316147013994,0.03703954254124145,-0.04497211520744057,-0.029917412501574554,0.035542081827986946,0.08464596669807975,-0.0509909524718767,-0.0018887467996521125,-0.004661285568041006,-0.010925412789118842,-0.028514809543689634,-0.07062360009512286,0.018479201446112828,-0.03979592666667571,-0.03518686648275468,0.003276941723194622,-0.009567872586365808,-0.048675349653308206,0.006715586037061517,-0.11047118578571931,-0.010270912996181972,0.0749988279852696,-0.05504836840758723,0.026381835939212655,0.10848644000350417,-0.02884341840878477,0.02897875565673249,-0.024038202517922536,0.0629984100255345,0.021115212287804327,-0.0318671300548973,0.016812191823688517,0.018060285124773135,-0.07489931400490697,-0.015403429212843354,-0.021760224751055504,-0.029269891584136516,-0.0158571873867197,-0.01534104222356069,-0.04449780121325188,-0.04364524885736384,0.06454660555882787
LM 8_X,-0.06339193203643766,0.12547030527724626,-0.12533403656477535,0.08796466253567548,-0.00024330363425352464,0.07740335338842194,0.012549716502728823,-0.047842235867448867,-0.1460191693242515,-0.07487647545368278,0.06932974191557896,0.050005199471350174,-0.09223737697870721,0.04602670577624605,-0.05838090465758138,0.026400474975554408,0.06584631640513433,-0.025233164012520362,0.13397415038376229,-0.03492863381580449,-0.009198357671843748,0.004749196024043329,-0.2048603562577755,0.13623786015730213,-0.022798748787436436,-0.09393475911919134,-0.02499834502295623,0.07468283368115275,-0.09758001683087594,-0.1460261628700293,-0.054481168529241474,-0.05953549379229638,0.04302448141434554,-0.10324329123549078,-0.03150710480354778,-0.00954284472886309,0.031009741612123106,0.09968456244335598,0.2654086412357305,-0.09107050233865403,0.05574937115153467,-0.08056024339523761,0.014695572034423099,-0.05477083081387745,-0.09824895851769946,0.1275747163741355,-0.09305206742892198,-0.06328117440121837,0.0917234220691989,0.023477720151642005,-0.28823010468866894
LM 8_Y,0.056691673368819064,-0.14104184186877936,0.08257183308871843,-0.12707796621364154,0.02884283415214878,-0.05546505555539821,-0.010946122225615642,-0.003906345971103005,0.10207333931371716,0.02358417393043004,-0.08657565963752076,0.0018921036445702863,0.006673655175458808,0.04272152242441663,0.05836458411344472,0.13064657377108677,-0.03174511252526974,-0.02273175361692929,-0.07978717608448095,0.06977863976243602,-0.09506302304948024,0.02629922114010055,0.051609149367263955,0.10813859569766261,0.05728851752916543,0.002732363650127303,0.1018791825597864,-0.04927704013325508,-0.026918596259529155,0.2471479367560386,0.16402778446975227,0.06794780416116482,-0.16372666031887095,-0.031441006404954716,0.11525720564937142,-0.055386780498727396,-0.003939871114845864,-0.13612002409032983,-0.12616406214376158,0.12544022683124176,-0.10162331928637536,0.05855613615711664,-0.10090354334138993,0.042744728647255835,-0.08389143124685863,0.0394460316094447,0.07505405709548113,-0.06157982073967646,0.004001672005994556,0.2424879133283235,-0.026411892161875193
LM 8_Z,-0.09750183275347835,0.15916381846352884,-0.12453837112341949,0.12821026277541717,0.007858413972326285,0.005070339272329281,0.011686891312134462,-0.03603210201891156,-0.18512637872408472,0.004249911126673049,0.10558618384022037,0.011363394745430742,-0.07334846088056632,-0.01592590229081889,-0.09404438554677406,-0.05920023595900089,0.18045709932121493,0.018512899858967685,0.08887936270454241,0.10020291465897971,0.06055893738745635,-0.0766867203505792,-0.007761100503801101,0.06779549600218113,0.03876432848100167,0.12515539557589084,-0.03884240865999571,0.06471636929917032,-0.024523954621728062,-0.035409065978797616,-0.028051359690361117,0.17938148390243894,-0.07721966796057989,0.008941871028436573,0.0342289499179183,-0.057965157997200284,-0.043880644803361554,-0.11140283608874134,0.019068808436960842,0.09727036725700634,-0.0612748130608742,-0.02098557340500507,-0.03069636171072395,-0.051655836876484125,0.10367930941961317,-0.10655616794241153,0.06821930195683892,0.09703672199103133,-0.01055001664119696,-0.09831305220995576,0.12230610736283819
LM 9_X,0.09935047963205511,-0.15978597117613316,0.12031383520199641,-0.1661191500881222,-0.0008954980274551551,-0.04545934055478475,-0.007177988201062605,0.04971932952253326,0.1717984755099534,-0.043043679982653536,-0.03498732735765905,-0.0018383471196098931,0.13468075395565088,0.09802310557441604,0.010385493797129407,0.09526192294072997,-0.13768341413491547,-0.016752507612380972,-0.08995957826278765,-0.060914479061497,-0.032048589221910916,0.05368425215477385,0.11986306591951042,-0.05920544449669558,0.014772649499316299,-0.11657137641956153,0.030206584989289697,0.059140367158631614,0.17591114858380183,0.05965453457374264,0.005649909064172501,-0.19421786737434976,0.10252737616564034,0.031962748042649994,-0.07126333210906664,0.007774355560937735,-0.002985092335717623,0.04323890586017919,-0.06935128618281167,-0.020983115481276623,0.06446982976829098,-0.09185494250864089,0.062239396794661506,-0.04572415424654277,-0.0259179214120733,0.007869823779616593,-0.20516925920295978,0.06320295123831851,-0.06892160335758774,-0.07754440709129119,-0.003252435751790926
LM 9_Y,-0.042914784038774224,0.06437921888864584,-0.0926853245295461,0.06366904000900667,0.012887243936494656,0.14224784945119331,-0.12233232602788366,-0.03545832404044895,-0.043510097988433735,0.03894298571625499,0.02729847550060683,0.14652806245948194,-0.11452525333598156,-0.008704305376019673,-0.0224036574563001,-0.01016696976239036,-0.08962771982932553,-0.0021732019532866957,0.08142935730094292,0.020339388274905338,-0.06577287296540735,-0.03948782516557789,-0.039810862951500006,-0.09477647760249851,-0.042865484945486254,-0.09238683703414416,0.08657510419022328,0.053625047954046656,0.17040232560799606,0.11430817150335704,-0.03736010756999434,0.024076589782179407,0.17425210751340697,0.03641420312326187,0.03562786284669076,0.1288271088638746,-0.11269896198810722,0.08858254357771188,0.057086818630141395,0.05767874825618873,-0.11438264468970201,0.11282827648725006,-0.16878207349295957,0.30184588224100023,0.029559092204872052,0.12017484965057385,0.06361458265390214,0.02151518192521211,-0.14617689491190533,-0.0719067762505852,-0.09773455728780066
LM 9_Z,0.041975060125092,-0.0731209511338882,0.06967735215661644,-0.10055195302145184,0.007495977208065007,-0.11394296360237123,0.14261675471372792,0.016637476939190703,0.04579546457257194,-0.0519950195678259,0.024453739636638824,-0.12242052729501368,0.12129796972323478,-0.02971317855585614,-0.03667160204212226,0.04778069202169656,0.12952043467991786,-0.028154309741862595,-0.03044365069068567,0.065666081331449,0.04123655035964683,-0.04731406059051422,0.002970041221817671,0.1350126430027879,0.024340025496158546,0.013851185811312904,0.0658505495632674,-0.04827880011964352,-0.07160276301116415,0.0043540439857327135,-0.09833829491869116,0.026250708144780158,-0.17945879201656395,-0.03201206740486648,-0.02436270905380203,-0.06956648645118703,0.04190155166685426,-0.014312178982361007,0.01677319969424463,-0.023535200683626193,0.09146810568594631,-0.2269434220198339,0.07813921312006954,-0.08157170945594361,0.025128252594000648,0.1496775949470958,0.08441132011894008,0.04462069553262177,0.01937209821617177,-0.037117913424301575,-0.1479121015101744
LM 10_X,-0.019042038954710044,-0.04935461390110182,-0.0116285159776714,0.024220463697358852,0.1813456043774779,0.1547894865381308,-0.05547656580027926,-0.017533211017042315,0.052143010716438745,0.20880125662468585,0.04323030893399547,0.15497708306409635,0.014942569481015425,-0.3840075639414427,-0.20446176761136134,-0.052041899399085254,-0.060516765627395816,0.10839287581342648,-0.03967450545531503,-0.059409160329389636,0.0023831198619085766,0.04661044191285469,0.18952216990200912,0.01905304462925217,-0.14772886531584167,0.026311225824729625,0.05260855376027867,0.002377715945821885,0.11048910277340465,-0.10681486398624307,-0.07893456865955562,-0.04392316165445746,-0.029010698572417247,0.02179809198275819,0.09425163138585024,-0.045549455438595905,-0.06800382974374054,-0.03229044089091889,-0.04926865788282995,-0.044208052813621446,0.14433893482949925,-0.0007025814077130044,-0.06508046900338751,-0.04004022357492177,0.0911976754983951,0.052713658789255366,-0.07983280436786121,0.039886772475253955,0.08312055022734163,0.14742059739428656,0.09760055758856942
LM 10_Y,0.023665613209145755,0.05215104163895657,0.03501620616030186,-0.027823119005935038,-0.19392056365605004,-0.18593016695775846,0.2108119387628795,-0.00629392683301622,-0.07405149756018203,-0.13566899310115943,-0.06161146454069989,-0.1743329185373092,-0.06201694208424566,0.25652934866804433,0.16202971668485697,0.07078273269474458,0.019908864600374658,-0.10916513513291468,-0.07304930809809704,0.1571723645256943,0.058442545336731724,-0.11227782580747048,-0.12799747913805676,-0.040486874344659265,-0.074643099395858,-0.09073481995514397,0.04604097363155862,-0.09039788788229483,0.08002565219884954,-0.12205479860405229,-0.01875312993687156,0.0718008210786734,0.10426554182927833,-0.11392853726616889,-0.022629110010993488,0.15026945106044462,0.1301411110290587,0.05907792113236324,0.05177167825047321,0.00011316149824112834,0.06935601408305359,0.04029315260861937,0.004458635747827858,0.009566632040188618,0.03214495453426351,0.10993785102255726,-0.02914080561233496,0.21108247066600463,0.14257981288318033,-0.02050608123531601,0.09019692442963839
LM 10_Z,-0.1590466848985046,0.045134564718109275,-0.01862411201744301,0.16722307184553292,0.12294418563932741,0.09165289533569215,-0.021967810436601298,-0.04539062949500797,-0.22535721545728168,-0.012772118636932273,0.06002549131187443,0.05543568942275617,-0.04623388126992874,0.11018336361023864,-0.07340184604995173,0.22130814953449096,0.009966515823060138,-0.005445301319142718,0.008299198226814547,-0.0037573663787006917,0.026836890367515624,0.00807987628611938,0.22117106837773828,0.001431876462769998,0.09331123242040672,-0.015514549978387214,-0.03382320574230494,-0.005024440884145894,0.0566777290874376,0.05629186860095797,0.007770114577907053,-0.03215436630424449,-0.1804570218505176,-0.12490384821598194,-0.05297436688585144,0.07412433814024733,0.1352121473366282,0.017980827970594044,-0.013176638011064765,0.11967381608896252,0.02314659201707016,-0.02677837432050861,0.015362365298753962,-0.09172914475400591,-0.05938033416260972,0.04075427860495517,0.02218861221691261,-0.1314658010438755,-0.04449060100314177,0.036387275375271436,-0.12196056639440733
LM 11_X,0.15667512825662158,-0.05451335988642375,0.009638324535968246,-0.16446511139456801,-0.11348103735625775,-0.03991207584514484,0.04665606128400642,0.04833588898756737,0.22339156965445495,0.015182445206158022,-0.09169448847711273,-0.043528424080447416,0.045586523285346674,-0.16959076539689835,0.02152106487429503,-0.1278169305569138,0.02193268321009818,-3.4391874442116376e-05,-0.08539506441437153,0.05786075882568972,0.1354233511896313,-0.08173028426792549,-0.12283782713747839,0.043785724021850235,-0.1332248927435064,-0.033314426349746094,0.04270549755572939,0.07740353115383761,0.0021650842856163945,0.042476550954441875,-0.22311855522382498,0.008151590784883221,0.14997824111111496,-0.04691103893344271,-0.010014889113944651,-0.2192525938689808,-0.0480057714675815,0.10250607794246801,-0.0031995321634788873,-0.10359777850760278,0.012567462651603686,-0.14540019743105834,-0.121027370714786,0.05147288793329886,-0.10427590299409595,-0.02458346325011182,0.017003762425416416,-0.030881597068503627,-0.012829775154930353,-0.07014068023542935,0.017257896216029793
LM 11_Y,-0.1172082589042873,-0.0975267201766861,0.05058820955536907,0.17454434810750757,0.24908545208690136,-0.045582098301959924,-0.0401710021365515,-0.013023816605688989,0.14048103887494315,-0.06017592577763648,-0.03870417960671449,-0.13144970156896635,-0.1814187372178403,-0.0003607007003514377,-0.10758622249439367,0.1681760966895921,0.003454678194122829,-0.13293650684070452,-0.06782865747924072,-0.021786235861442863,0.1260183151962249,-0.04491593084020941,0.09468986335034112,-0.06510095496062644,0.041471548729458685,0.05323924834029885,-0.10016277756200691,0.0486469111470859,-0.008261640160494549,-0.07561427691209925,-0.1258325816946636,0.04998594552176656,0.027214768936841698,-0.0688555177773292,-0.06202675480005555,-0.04516501535744276,0.20094110292879971,0.050634651259696614,0.10896309674010711,-0.14121967515377568,-0.06127417417223725,-0.12945580496165549,-0.028968441004745528,0.11088450145675771,0.014752933084479485,-0.13030588031827386,-0.04107648006537894,0.053362707729700136,-0.058473626816366295,0.011348306622447858,0.026806580082654186
LM 11_Z,0.10906482210581195,0.08828686312494767,-0.03130031077600319,-0.21165546842740746,-0.29699572562696697,0.06906460822729796,0.1562585688858468,-0.02058524621160244,-0.23788010777980043,0.06983899580965618,0.03111266988082869,0.0944462064073314,0.254624074621955,-0.08844064488348671,-0.022030077903459587,-0.11137544908898077,0.101120537779396,0.17064558724709974,-0.014323203630961203,0.08785824624986371,0.00753670535371709,-0.0780118166545177,0.05872627435785899,0.02994434484715237,0.0014014108311033169,-0.09763575584353935,0.0654987013421489,0.0816204325412356,0.05138678409432623,-0.022058891214752317,-0.0696145663909787,-0.13812417710536687,-0.17006806627810944,0.1008584491052665,0.1782508639176109,0.012978078038403014,0.14870408200780716,0.1298553804345997,-0.044201888320978266,-0.10287193098701902,-0.13858852612820108,0.07746526318348798,-0.01708709535739904,-0.08737623418090293,0.06305404730604262,-0.06527572077074809,0.10764194903639754,-0.07872814680213612,0.002610967561487664,0.0002981626938440389,-0.05877854170563063
LM 12_X,-0.06409271017865971,0.13013869057820746,-0.021694616376461886,0.04052310848097517,0.0005122175015232478,0.20348845389007036,0.014256563164025769,-0.08741089784234019,0.10504332168289503,-0.06322877169183265,0.016470048973705652,0.026293108461700833,0.07261052475559643,0.12357722917416804,-0.2198651722698867,-0.13270500900158547,-0.05227430533309622,-0.1755609602748209,0.05585988881205581,0.09602486002806598,-0.031144935429177158,-0.13188474819427887,-0.049858185785249226,-0.014006001459997192,0.07685672535153945,0.050215415619268,0.06175638231161088,0.078257438145865,-0.06487597796453547,0.017610081897491924,-0.1254475741403083,-0.17162927660146018,-0.06777061253802566,-0.04933091663587773,0.00220612607565412,-0.17367365152326295,0.1111292935107748,-0.017254183263838756,-0.0924547439798069,-0.16207363456575014,0.037167535720234034,0.04067951146120593,-0.0010388451872550804,-0.0034986432036187235,0.09689648296880403,0.01133188922674757,-0.02453356683211698,0.0478728014145823,-0.08710715546845725,0.07791475886925882,0.0278611981623751
LM 12_Y,0.0515719976385178,-0.11817344313350288,0.036545037349588604,-0.039086457445586156,-0.015569053811704637,-0.19610671997872742,0.046173283096683594,0.11611103408028922,-0.14925579656021998,0.07024892666095295,-0.042790669368802055,0.020413551027736343,-0.021034714334316973,-0.09033037716351712,0.15559990612470104,0.20771202323628254,0.09393653954033092,0.12366878083064134,-0.06465380229880416,-0.04644860501169764,-0.013504579322085401,0.10046382206615369,0.05559684432501689,-0.08779304589442574,-0.09665156069362521,0.10391020793879166,-0.1635611177224213,0.004554002734565193,0.17939193550603247,-0.06707472118280872,-0.10346136115197205,0.24651312854665422,0.03067601297206399,0.017718035105136535,0.023649820098295304,-0.05984213010558537,-0.028594723797675994,-0.031680920668390254,0.09832121725759321,-0.02245668452255374,-0.06358162581691132,0.23110906625551061,0.16239438809358808,0.05613226418713924,0.04844394456820912,0.05514470721979498,0.049552173099702314,0.09329042418686259,-0.045572675765422295,0.001711933024998581,-0.0751121046232734
LM 12_Z,-0.046308334974390394,0.031214892970996028,-0.01325254148597535,0.033559326715584606,0.11226175882520788,-0.05013386188174451,-0.07908558531409146,-0.07827958488491396,-0.016814800910599174,0.04265761737546819,0.0068455782755718255,-0.03181162505265867,0.04874036457063483,0.06672662807072724,-0.016670855115239695,-0.16569829196031416,0.03368405585367027,-0.031900066299686024,0.07449670384063556,0.05695972162074685,-0.15556216360229444,0.10858439868836416,0.09308401945778673,0.02658556388399447,0.07121557184651435,-0.03254582322372917,0.12449939284768602,-0.17827712454545103,0.04144701668076538,-0.03861353470662658,-0.00452302759735056,-0.10684141689781694,0.05774052704949088,0.045660557373561346,-0.024064562676285844,-0.002295029319071485,0.04659509491258331,-0.08678922000584749,-0.002931271588939886,0.08937315606540445,0.043655963496508986,0.08881602974011013,0.11544396043385508,-0.042431938398321364,-0.14798700724033825,0.059707416643808006,-0.002790319436871822,-0.05346851540020919,0.2313451594659796,-0.062966854326902,0.048729424288909626
LM 13_X,0.027623362409378086,-0.025368212817511806,0.0151177951178903,-0.03842421375141377,-0.0717122337365339,0.015416725590818402,0.07421143119586264,0.0819404392913128,-0.019748059084619417,-0.06689190829671278,-0.020893004670747214,-0.003903143135586867,-0.03610997470372363,-0.07022162540738901,0.027091751015583563,0.14408871220863131,-0.02796819193063311,-0.00962560743820003,-0.05679890616245223,-0.12600741618754335,0.0679741379442582,-0.09998897319623679,-0.08491044020002339,-0.063616417951854,-0.030409136996612993,0.013144259637627815,-0.21553402869682373,0.13297215482499622,-0.17244441826648144,-0.036861153084997135,0.06781334851424164,0.12680550287939216,-0.04969882993868911,0.020740405758268705,0.06982002257173098,0.09289362027139729,-0.04922189379914468,0.16242918343657411,-0.02533933492570213,0.06516061759409192,0.06508441171292809,0.1341306465008527,0.03884679513207632,-0.08916305839620814,0.12705686749007492,-0.12789480301978676,0.11705472385723667,-0.2133137506740104,-0.03511590503105481,0.04480960926271858,0.08143519385611402
LM 13_Y,-0.02138604288748831,-0.02451606882119165,-0.02083226146065019,0.07205849810859764,0.03771585219098838,0.00728482713657557,-0.021609610934168196,0.009157147060809848,0.0752857185352255,0.0489341041965098,-0.08419859084261377,0.05439283225050106,-0.008097799102513752,0.06764132833877913,0.06748377031833515,-0.15128722933271374,0.05804358452333761,-0.12913059480212097,-0.21205134959255367,0.043656231962799726,0.1031143541155479,0.08864962824814551,0.08199013072478158,0.029256827586923898,-0.1045020634548171,0.04498754225846306,0.030841626352918854,0.004696453072878748,-0.051087645518434296,0.026142997037807453,0.12246255684026,-0.0032082780191841245,0.11394875942874284,0.03194711730627203,-0.11377402874513017,0.12107298727738988,-0.137466587003697,0.03765376256856691,0.027364724220115745,-0.05354341207289034,0.11850518078035319,0.16321298777892765,0.055196039431346974,-0.036154398280511736,-0.04771941256558412,-0.0545987993532129,-0.05933958108956757,0.012643662883853693,-0.1335932499196676,0.1566052257598645,-0.05205289660524263
LM 13_Z,-0.002202218115994324,0.018897564819406847,-0.003671092299260479,0.0007959425430452164,-0.030966473040807543,-0.01774839112669335,-0.07252668575217917,0.05549582638830549,0.018291502755083597,-0.06511123703738074,0.03261617636439897,-0.13292225133494576,-0.024615431108943715,-0.07142001625544725,0.12298651764657807,0.09851405902704682,-0.15127871452183142,0.09080932166113899,0.1366320733276213,-0.10179747036863641,-0.20275920532951283,0.046228077394685055,-0.10863712885098166,-0.05008719294549566,0.04744522306930452,-0.032651597447818405,-0.10944588894755726,-0.1455563721864045,-0.10257205106262535,-0.10740887039609086,0.027354427402003532,-0.04248132881828999,0.020954894330420172,0.08990679883540592,0.09660082436022317,-0.1125189819215316,0.1086674430341491,-0.02085978872262233,-0.05627680919721308,-0.08242593847772522,0.08276757005658149,-0.03330493709493939,-0.18695502119103316,0.09480636361250917,-0.03867961576867708,0.14115858308065715,0.04052618122858859,0.05247868225492068,0.013552150448183111,0.05032111705545022,-0.04839226545080062
LM 14_X,-0.05971204458971443,-0.06131573147202968,-0.027217977361216224,0.11315292628412287,-0.04460006545416579,-0.058848478173866486,-0.07931110080097252,-0.038352095517943406,-0.001372928966223778,-0.08718786611731351,0.104831656449974,0.09054246654476734,0.05122651728158579,0.04736204997344683,0.000498449627983899,-0.011235089174161385,0.05325229678428229,-0.1645640823802497,-0.17850741965887992,0.01439142083814308,0.0706629923362212,-0.05320374995301799,0.07227704016305463,0.08709141160868604,-0.10814983415661747,0.15816073632660796,0.0013090573730104426,0.0485373578564981,0.019264910436404218,0.061112228930597035,0.015973954923561105,-0.07624514572168781,-0.007497917560888223,0.07989129337302261,0.0033590942994449237,0.013181328066469909,-0.10751370750505247,-0.030745192818811475,-0.08110341672840869,0.05370913251447792,0.06156455055500794,0.0016717388136749348,-0.12485433493494,-0.049879522960363305,0.03688227307584829,0.08376823275372204,0.044531427725284504,0.016066474658771646,-0.08138348726744297,-0.15055043885216984,-0.07128054792662987
LM 14_Y,0.04059605537928534,0.05869940904732364,0.037725955048336014,-0.08893136272893373,-0.008220797536465117,0.07227228675366906,0.05171501843840847,0.07218866393359762,-0.015872543716797156,0.0285172215793138,-0.12572243488729612,-0.11085206595441045,-0.08045018986081102,-0.04013912307674255,0.01869479546069737,-0.04948275570423861,-0.10432632654429651,0.18486226840399295,0.17354736579207167,-0.04672346954146525,0.03287415251242567,-0.03374236480282935,-0.03057794055826919,-0.0668899013538004,0.038568129352000664,-0.07993837170286981,-0.025023216241667583,0.03950623425825792,0.04514999593957753,0.07135515426282628,-0.023627509323243638,0.08078965783043941,-0.013302546232347839,-0.10414994816479638,-0.0438492544667376,-0.08670948753806061,0.1148427730664737,-0.07149803319011691,0.010812168790683814,-0.04946100575278899,-0.1015503907610927,-0.001837809754843078,0.030092135490117567,0.10621958293829016,-0.13546465138282024,-0.14864853255622087,-0.09018445024384894,-0.007699464453495201,-0.029999664190056917,0.06679651252337525,-0.005907688610908872
LM 14_Z,-0.02649205268363082,-0.13179165895420564,0.0409505514708304,-0.19162042164976553,0.015043191751581794,0.13097309143038097,0.05952805785765724,-0.3095142812366998,-0.046425260407965505,-0.07618177624521183,0.17338381943883205,0.32046463066969083,0.01650472128374886,0.029018925922321876,0.25230242364159816,0.07528146523018904,-0.15893132651149075,-0.025371082361874766,0.24353522666992952,0.18727266812167795,8.636362893567665e-05,0.009090557571045361,0.16520082493354335,-0.018063247642226967,-0.09515290534945191,-0.029366680506400275,-0.21345323613415562,-0.1934701118565888,-0.16648086496987224,-0.04892726333524905,-0.1256994721671879,0.0045799832699989045,0.11821492018716118,-0.05195469599483929,-0.16618551283515787,0.010562398602364161,-0.04130474949264741,0.08974206790346909,0.006343124114758831,-0.07433617242099606,-0.03428698455693915,-0.03967282776962305,0.06719203826204957,-0.02619743212150736,-0.06656015980807468,-0.05713845463616368,0.06985201589894222,0.09915139569281871,-0.04663844681487635,0.066535098582744,0.06513099073833169
LM 15_X,-0.178595134824897,-0.019130649971648803,-0.01561245878831323,-0.05649963347833435,-0.06398084659165858,0.19399714111216773,-0.011859274401828051,-0.021779585978025838,0.02486351969651902,0.1932526695823966,-0.2827650475431511,0.10771932335468724,-0.07389261769800334,-0.12505994946878202,0.12682052838597127,0.09571600797942503,-0.19126362946082784,-0.16288343376026554,0.13216870246546614,-0.01755322190179267,0.4928647042950241,-0.10352600852312906,-0.22753958456487336,0.026627560725230794,-0.0489660828876539,0.08250305648343532,0.11254611632475707,-0.08121877794658278,-0.06838533178120651,-0.04533443547882411,0.04702129098604332,0.025978966884302887,-0.15576081739116737,0.06271326838063383,0.027169966101767612,0.06982919287942992,-0.034888631056143454,-0.10773336675711605,-0.1101778903789641,0.021802818387175935,0.04724604895695415,0.015722642730181233,0.06463777429779177,0.02995624025982955,0.046621776292123995,0.052402124617852444,-0.02773794435098046,0.0673766921494249,0.07181846692653666,0.03820545204207655,-0.052582257904727626
LM 15_Y,0.045937990032170584,-0.03687793575560443,-0.07095259523237316,-0.08350307323355585,-0.049259628346595405,-0.032694386809073835,-0.18004215533103393,0.16741114393597178,-0.2011540197825598,0.23677067104712463,-0.18894691282014797,0.19789509569966326,0.04619244147333763,-0.059051731421037076,0.10061619105640321,-0.039237144909851925,-0.07460481270211038,-0.05574761466129747,-0.1365179180572686,-0.07969847578603746,-0.12898575695600703,0.10880409460949018,0.020499336789946306,0.0732708505680811,0.2315285760202529,-0.13953706346891592,0.1323978920426318,-0.0020250453858376765,-0.1993407417108617,-0.08903332471635728,-0.03354693099000924,0.1171291241958905,0.0623736738763391,-0.16148409277481252,-0.17810622805992546,-0.06622341644702825,0.12961829518096726,0.12228893722321453,0.059792270730244915,0.03004355687580677,0.16774184906563974,-0.013732655438401355,0.03663394241494688,-0.0015325957293493048,0.06682259241823531,0.00792166571718301,-0.007906441856116516,-0.08923206876454458,-0.06263030746697182,-0.14041766223262353,-0.04028416455134691
LM 15_Z,0.08206249839467443,0.02308352051207411,-0.035953244445610315,0.02718883745537196,0.08285764505106528,-0.15882500732272878,-0.04687026402333028,0.21085951082554058,-0.11926392480855688,0.059262672663118965,0.003471794637359183,-0.043588146093607366,0.19712821161195163,0.11616563128051414,-0.07946082453020864,-0.11905579354647956,0.09398374015298587,-0.14021387207199326,0.20237354123490958,0.0963171942508514,0.10078439137053061,0.12118797634599499,-0.14342770111888925,-0.2673291602780822,-0.1548432134213879,0.03402219000126187,-0.09459498230201753,0.012730596932643832,0.03639418271350413,-0.009753382980663177,-0.06646413819654955,-0.23396929892480497,-0.08161375759634458,0.07863726726575258,0.021956290256734727,0.1020133598189817,0.011021169250649183,-0.09492147379346602,-0.11107034648704682,0.12186891265053323,0.028154104281432387,0.0024815380438632665,0.014734943169839834,0.16448445025787373,0.16217420900258817,-0.06083314237664484,0.04235667925457831,-0.07415525516253892,0.028235308806084096,0.07200993532918282,-0.06053188109161992
