Sample_name,proc_dist,centroid,LM 1_X,LM 1_Y,LM 1_Z,LM 2_X,LM 2_Y,LM 2_Z,LM 3_X,LM 3_Y,LM 3_Z,LM 4_X,LM 4_Y,LM 4_Z,LM 5_X,LM 5_Y,LM 5_Z,LM 6_X,LM 6_Y,LM 6_Z,LM 7_X,LM 7_Y,LM 7_Z,LM 8_X,LM 8_Y,LM 8_Z,LM 9_X,LM 9_Y,LM 9_Z,LM 10_X,LM 10_Y,LM 10_Z,LM 11_X,LM 11_Y,LM 11_Z,LM 12_X,LM 12_Y,LM 12_Z,LM 13_X,LM 13_Y,LM 13_Z,LM 14_X,LM 14_Y,LM 14_Z,LM 15_X,LM 15_Y,LM 15_Z,LM 16_X,LM 16_Y,LM 16_Z,LM 17_X,LM 17_Y,LM 17_Z,LM 18_X,LM 18_Y,LM 18_Z,LM 19_X,LM 19_Y,LM 19_Z,LM 20_X,LM 20_Y,LM 20_Z,LM 21_X,LM 21_Y,LM 21_Z,LM 22_X,LM 22_Y,LM 22_Z,LM 23_X,LM 23_Y,LM 23_Z,LM 24_X,LM 24_Y,LM 24_Z,LM 25_X,LM 25_Y,LM 25_Z,LM 26_X,LM 26_Y,LM 26_Z,LM 27_X,LM 27_Y,LM 27_Z,LM 28_X,LM 28_Y,LM 28_Z,LM 29_X,LM 29_Y,LM 29_Z,LM 30_X,LM 30_Y,LM 30_Z,LM 31_X,LM 31_Y,LM 31_Z,LM 32_X,LM 32_Y,LM 32_Z,LM 33_X,LM 33_Y,LM 33_Z,LM 34_X,LM 34_Y,LM 34_Z,LM 35_X,LM 35_Y,LM 35_Z,LM 36_X,LM 36_Y,LM 36_Z,LM 37_X,LM 37_Y,LM 37_Z,LM 38_X,LM 38_Y,LM 38_Z,LM 39_X,LM 39_Y,LM 39_Z,LM 40_X,LM 40_Y,LM 40_Z,LM 41_X,LM 41_Y,LM 41_Z
gorUSNM174715_LM1,0.08527877093161011,503.303629857492,0.7768885744261197,-12.757746854673728,-31.61999605845584,-4.209101123503501,-78.63276593252694,-14.854067953378866,-0.5261450580403092,14.702191951750242,25.93923237400416,1.2308562717702083,41.35221238367984,7.061061341174272,2.5988601708686834,47.31022559291439,-5.083931739541668,4.7438728050795484,70.11526998628766,-46.531906660101384,5.325865250158838,100.49327179561907,-48.09387428656797,-5.231125572703323,69.20627046978933,-49.55691215468066,13.67517432967756,67.38327423315575,-48.25090548836812,-13.964130900087985,89.16826833480647,-49.784895024479304,25.36557021886439,86.38527987648767,-50.58088009013207,-14.6361317372353,70.83825460781692,-36.97091470440513,22.98426922375746,67.95926525637586,-37.361900648430506,-24.32913206070267,76.59625486151265,-39.70591302391123,32.10147015872747,71.7012722787178,-41.65889254929859,-36.73713450899184,75.5982451607212,-33.72191971840222,46.201067759476594,69.78126932047542,-35.230888170232696,0.8408411830112458,0.3421512414147681,64.80671781703587,-3.070129402011748,-52.93681512705832,31.981559724496645,-4.620110056800567,-76.35978538078227,3.4399342623239733,-5.894100743247518,-105.98978281539195,0.6849023648918802,-37.48116337476047,9.352135916665372,69.44120992252866,35.69433639775717,9.584155443114362,69.8028434270912,-57.73415579667194,11.994149701064512,51.18680350980078,57.27314616918642,7.61118278934313,49.485251149561364,-10.250149587440063,-1.8638317083209057,45.82081044432285,11.493951027751292,-2.4878247566212828,44.84081966778043,-23.189138976567392,-18.237820912608907,32.27658725633937,21.30106171337415,-20.656808734294298,32.20660492095091,-79.91513624117967,-2.0378197350031835,16.561178596658376,78.938565430246,-7.755776246903925,16.30654475418159,-65.75011772955187,-32.270791960375135,-6.070046920867853,61.05618358972148,-37.49075769518627,-5.847994802983298,-35.47712595822626,-42.13380910032138,17.938156413625503,29.41927426055672,-44.84579265121125,19.080183043459044,-23.912116462818947,-71.33080234499202,14.523830809381797,15.105783806127823,-72.86579207523896,14.850946921124363,-23.27309987518259,-105.09078495615577,-1.7631045838910824,11.658900084352712,-107.08877681052515,-0.4780908186336444,-39.20409662829786,-80.53576620386549,-23.60508587055329,31.617603369131853,-84.10474919965738,-21.463057453418003
gorUSNM174722_LM1,0.08791701526350294,492.3406263662914,-2.0511609228839416,-18.623024753280884,-26.102509110423657,-4.090750827825627,-80.94911741179277,-9.542373062001772,-0.5836393658391424,12.153113471659973,18.131423255226878,2.1292825715165598,42.03141345910897,1.3702169707192475,1.689832052127839,49.408464105147665,-6.379384503343082,4.061688695312307,70.86468274465686,-43.22463325752791,6.728625602950592,95.62113092079898,-44.53693361669396,-4.075289528013301,68.98984597764051,-44.406867790168675,12.193355635022304,67.21220049521008,-45.34724034295461,-12.045538625114439,88.62358744926979,-46.19343381340494,22.284000481524433,86.81581395357918,-46.79344294169708,-15.341146291474995,68.60024524850229,-34.31612640724639,24.21363790409827,68.24507353768428,-36.03227712832683,-22.417137825669084,73.35015541102973,-39.26567408920001,31.98775583103802,68.78816733991636,-40.94604055262916,-35.73781277731902,71.80822843385887,-36.005642949845836,44.86363247742567,68.7310735486611,-36.81365224367158,-0.37909694986578457,-4.038439675164768,61.1119280259205,-4.395827423791944,-55.93993061290817,30.15149291674976,-4.663405216201256,-85.11221601365814,7.517730542098075,-5.930859020894151,-106.38929139963706,-2.5999055391384434,-34.77909719901235,9.219584453687705,67.02397950298703,31.25795518967304,6.740283289599768,69.47336266651672,-55.457718052589755,10.201767069007213,47.25513782234832,55.056984096517446,8.920436863631991,47.11509440430955,-16.030601438402893,-0.6494191969187341,39.95196076003534,14.79122859048931,-2.695669924007251,41.2161178357064,-30.793240979323514,-17.188665585105174,28.315115337597682,32.73657732159189,-19.34666706785641,28.220162754041844,-79.89610806184606,2.7933942664341953,16.420533722188722,79.19201522336361,-3.845464867147492,17.054356887138617,-65.22080045612798,-27.170978876754244,-1.18063860391842,63.13307447827297,-34.92295017760786,-5.13674357281576,-35.87178210273087,-37.218236654928475,14.42632698811381,30.468871075306758,-40.30128695564312,14.044349757640788,-21.28576446139183,-71.3870129312595,15.207186376599097,13.048877864668908,-72.15722466013686,15.598261617671675,-23.140566525655075,-100.91935825593667,0.17886325369475953,12.775080804300458,-102.58097101646567,-0.2962166809547339,-41.72007535914233,-76.85991049983318,-17.409198924319465,33.29494351591482,-80.82282550304207,-17.254666267021996
gorUSNM176209_LM1,0.09827722970868119,514.3899951810395,-0.6266107058238312,-12.263499936989566,-37.92152280354176,-5.650115826855528,-86.56941175901642,-3.860108349703484,0.1488518898612598,7.5421034829697975,17.788805245160155,2.8748556476866303,44.81313346220683,-1.076671885279455,3.1681517061380426,52.63558838592968,-9.49693568093459,4.677745770802075,79.59707218683667,-48.022176121629606,5.939493623494166,111.31903676356129,-46.16515868787829,-5.930921787543561,77.79186934987199,-50.50352441518283,14.133295649446588,76.42962881784882,-51.55070998808471,-15.983979952266028,98.51659526928867,-50.215284754888046,27.012051823531877,95.68475858336187,-51.13149157041495,-13.148343743353006,75.5283640971007,-40.15836838530699,22.63285422095424,73.93351047211944,-38.499620253751296,-24.583097448007646,82.70183436406238,-42.2529700283178,34.06460611271834,79.02673390960558,-41.89045097659623,-34.003325761529965,76.3067442861943,-37.13084376893434,43.289004935508466,75.06162121240533,-38.01718458418148,-1.1784750254209881,-18.49487246007591,51.30828864051137,-2.823435967714079,-45.159183193202615,24.622327903906907,-4.253642726594744,-71.74618191343536,4.551126626524604,-7.192466219546877,-107.6469901224423,16.456562898554836,-38.82894816573548,-6.517420733091134,64.64932690138927,34.5677659159432,-10.814503970415812,65.85544096888736,-61.2046972599719,-4.596304430539148,46.08249974153647,62.352695086228536,-9.566424684108968,45.88982667086688,-18.780722715422883,-8.328431380796879,41.72404961326614,17.47904407703778,-12.204294502463577,41.42781661633218,-30.06752735133385,-22.804248028157783,33.823908390302655,29.32539896979771,-26.46363094625293,34.13342058940823,-78.2434684380871,-7.805523113524013,14.839911266914042,76.61759107004299,-13.744558899848128,13.92592595073849,-64.86014609516344,-32.86770303457323,-6.715596521824333,63.072775320177996,-34.64980979651971,-5.451595685152483,-32.339424715971084,-35.29486764144764,20.033796031055765,29.106771964851955,-37.917285905243446,20.954684559230667,-23.432848003846555,-61.75343960374505,21.633953597350057,15.295445677206809,-65.02026483842602,22.741625633711006,-25.38938149756607,-103.49660596123624,14.035112952964036,11.309623317655369,-105.02959484231417,15.861723462308127,-40.02256027016214,-81.62275040187222,-16.510574602357494,31.476116898832277,-84.51079254361764,-15.769345196960334
gorUSNM176211_LM1,0.06467943034674156,508.78895712611006,-0.3449320379562351,-7.591653560507118,-29.019140016757355,-4.816067577747834,-86.46108669906097,-11.888698534179843,1.109865696986,12.3039943598641,24.035330715020102,2.9732377182180962,41.411823598486556,4.091387324213745,2.75449698310635,46.381919790652304,-2.127809435129235,3.35829546937891,70.13587843005229,-46.820864615387954,6.340497629523093,110.13895052474734,-44.301219747025634,-8.862046558975806,69.7354812563743,-51.75600319635387,15.930171843503668,69.29896910185091,-52.1834769648025,-15.654639557414251,89.72880367224896,-49.69804155131559,25.572314139563353,87.58807440654596,-51.063644483440854,-16.1740704582911,69.17038049036316,-35.95333090271646,24.258002428217466,66.90302339200797,-35.13861260870417,-25.40375340783937,76.9263486926376,-41.34254781207587,34.45594384784007,74.26269536711284,-40.9562503750834,-39.85507051371011,73.65302670978849,-35.941320627244224,48.18867541738707,68.83104008414529,-34.951968534948115,-0.46451887247099627,-6.291680418865561,60.74885731096526,-2.157352858763025,-47.376170955099646,27.316731223578223,-3.463449943237863,-71.07114998320851,4.465933941570535,-4.39905950274631,-111.12519930674132,0.7652479862162729,-32.81039722357359,11.755562531198153,70.87358709684344,34.58551164461526,9.306135599135889,69.42666935720709,-56.36372863944249,10.164177220817319,49.21557268512631,56.51949830417322,4.6042973045981785,49.250575590564495,-15.070549349741704,-2.3789941925632627,47.33791913529896,14.938114619945395,-2.88415181670034,46.45257252002328,-34.16306261315145,-18.477675567194744,32.384020069014746,30.0032744591328,-20.85907965320257,31.117770000842526,-76.74810386362603,0.13419989766688364,14.513497283548686,74.12836643612684,-9.225979198042454,17.590401429609965,-68.90718149266655,-28.52884142352913,-6.021176017772533,66.34839189200306,-36.906631822497204,-5.533070880297422,-33.90879825724332,-42.232766126425894,13.806620514716487,25.930745217208226,-40.44252266539952,18.914592638708374,-20.695248295817834,-68.97885532021361,17.207081881188287,15.231948803034394,-68.92646929711798,16.850285784222326,-26.141535589508205,-109.50737977531485,-0.7725203904652868,14.013385213069226,-112.01082104739261,0.3242325561880644,-43.64384353803978,-82.75618670003908,-20.131610336123575,33.40667238893114,-88.40148690117765,-21.087580014841986
gorUSNM176216_LM1,0.062069982851054153,505.3445164116437,-0.9981458332446953,-14.211149180389082,-31.585092210328202,-4.527354046063516,-83.17811552445322,-5.987438554430612,1.1346326390786263,7.483542247432705,18.331668627386318,3.2941776408204144,41.161788835266314,-1.4664249637786355,3.487993674598259,47.04241286553333,-11.567391667995482,4.013648522564811,73.31859008076859,-47.324267131804675,5.631265795824577,106.27812159366339,-43.45732029899912,-6.811894881903031,71.74534814174739,-51.882195257531066,14.625503469010606,70.95094998027915,-51.8760474692274,-15.852280368436144,91.92505423807744,-45.41021857952755,25.204787994342368,90.35880928556973,-47.24650891683141,-12.963790176167414,68.54784388831571,-35.94767845162527,22.03725187670348,67.9657762904,-37.52828494427896,-24.985382903275912,76.78896447973774,-41.60368814938674,30.766983364977555,75.93623025658546,-40.45984227026721,-39.9742225298355,74.40211735916314,-33.56202734627638,49.054903580448965,71.67813337587184,-33.88819311370009,-0.5877516068290809,-6.51870238768175,59.806421124391754,-2.3803875296677903,-47.39263530967772,28.348752186176966,-3.784800231893945,-74.97835674843292,9.157875534360688,-6.661333738259657,-111.35235728797578,3.600639914370019,-38.9609980003575,2.5675201851109883,70.72547998444145,36.80452358341654,0.2765306239603297,71.61016701349114,-59.943504314757945,2.676742841176541,47.09474429683439,61.09169997020722,-3.03853681530556,48.142566259259056,-15.165619435622702,-0.979487199849268,40.00193535199388,14.928068160033842,-3.6197306860265868,42.4426639478695,-30.12887796319035,-16.4074987862233,31.447435171510968,29.846986205319418,-19.24721687838534,31.951943087714657,-78.00029324959024,-3.319388200504783,13.945043786816116,76.32256841146834,-10.357487987107799,15.27373433979814,-65.59404242373586,-30.041644821101716,-8.160958919212657,62.1848337114252,-38.109633241896894,-7.233840093451733,-38.70682864534831,-32.83148665457229,14.119015027574271,33.558070797237626,-38.922329013305315,17.08529624890283,-26.799489037125156,-67.97577431895928,19.49241283782966,18.975051333795747,-70.59843038020047,21.480183849633228,-27.44165154884963,-103.5634981722667,5.447226865074876,15.106114243728303,-106.84524811922363,6.526219592382259,-43.86154424918894,-75.36899573065898,-19.841363561825528,36.061127738342776,-82.24677312446222,-20.00264314733247
gorUSNM176217_LM1,0.07998931835137339,552.8160770964042,-1.6760854805327514,-8.54000038834015,-39.78362931372145,-5.928844903569618,-88.80837745875328,-5.733530976539432,0.362468808625569,7.47734173006087,20.29155864996497,2.129198300742694,45.395817881862705,-2.036476244018062,2.236580349743909,51.95145084068896,-7.151084694789559,4.422111727448121,80.2235704676865,-47.90335164270076,7.8341672849894035,118.29202931479155,-47.2633712691526,-7.510800672295293,81.2994769979097,-53.573176137186735,16.67964350114348,79.6981338301131,-53.50046609183833,-15.021482298296645,103.03840464442251,-53.00717676216392,28.32378103679894,99.15640105663255,-50.74213641029207,-16.198041974236762,80.31973799342008,-40.11724484110306,23.96176062140954,77.0051640571284,-38.77648145423024,-25.968948204334616,86.52626695081415,-43.42569519491896,35.19412807460255,81.22857202191227,-43.98623371028338,-36.866917322694455,82.54512981847162,-34.37837839772661,46.21426095510235,76.82967118498952,-36.144470352272116,-0.8847376175766989,-4.522116112553875,60.751464542882616,-2.9379734952768928,-54.13258704344104,29.479983538521363,-4.989084479242253,-83.64402476499919,6.92044024199047,-7.393450729212701,-124.30488786624922,5.824473637840621,-34.827707760893574,10.150544814017374,67.36669437061894,34.969861489415585,10.266072443644692,68.69436496421412,-56.85451582639642,12.248781286994806,51.21761171837623,56.50541300913579,8.016473064505076,53.09109621869634,-16.637212710362004,-4.122185953743074,42.768952761731114,16.042751713773818,-3.8507898328334433,42.362699844481284,-32.22095394286151,-20.759402834129457,34.85775862471978,34.48537440138548,-23.393426072138467,36.08589783146582,-82.53024708745491,-4.176345750422021,16.431176548548553,80.39572782695458,-8.986148311397953,16.19801702444644,-68.88011048339385,-35.86121040585629,-3.4202622997386944,65.55182394002252,-39.60040381536465,-3.5089517839057573,-38.61944475803977,-47.61162911537711,17.48296218882588,34.160894600082315,-51.54707905924863,19.060955340228688,-24.454993536773532,-74.87869946984566,22.96656028996667,16.26863331847859,-77.05447936409524,24.290541719583764,-26.1362449002071,-121.62983767749236,5.590714891757152,12.127979571222928,-124.92373537800373,4.4862939853165305,-45.28257861658245,-91.71410127779134,-21.739717996962337,33.953816269155325,-97.60757244798828,-20.028383360633626
gorUSNM220060_LM1,0.07217984389271426,402.01489323397806,-1.4653336611427066,-6.721857451164078,-29.815036122465617,-3.3095143936755655,-66.09945051078928,-9.401157047892097,1.0395152291179077,7.900917425394444,15.285754414247272,2.3568095912282496,32.895709723125485,4.887237710080446,2.194544236776356,37.71189416810264,-7.6378962750993376,3.688736792921833,56.63762972301252,-39.286223787161944,5.148990951399579,83.82949020010183,-37.01321793869627,-3.138246436920033,55.627047035853764,-40.466756129740105,10.386385451156219,54.14405927614649,-40.6634015125726,-13.057486492047362,71.70171705199714,-38.76979602388597,23.848687997520667,67.37413361518729,-38.144787581537535,-12.798185757623546,55.43953802361464,-30.10939982175035,18.370051159499344,53.46692557614616,-31.123301182924582,-22.75052474302307,58.773960290639785,-35.52569282202867,27.27163487648755,55.88673116942907,-35.10893268497883,-32.661558065375786,60.59196522565929,-27.234363040898316,38.01060921366386,56.94359585028419,-27.434761704225938,-2.809682631631348,-3.5501717833875137,51.977677189175836,-2.0715719276243734,-37.11777048597671,20.31641239225778,-2.439287138443601,-55.81643646621132,5.5599418734192705,-3.8087712751884046,-85.08708572875874,-1.686939952451556,-28.838747847372836,7.5520414975561545,57.72575755997035,28.638574470224803,6.437481707425783,58.94574147511623,-50.22850984733643,4.791999745383705,44.37002018904323,49.80477697728747,0.3443982380017864,44.17486357484754,-9.972767180662112,-3.4685361582210716,36.63175348520348,9.610869016052213,-1.8669397479626622,34.96185777187639,-26.446206308291835,-18.148012732022377,26.279541169592065,25.875405660692863,-19.331468491965104,25.78037393182884,-61.65052741254257,-2.681708854885533,13.322130191357651,61.482602183722655,-8.187398738771677,15.680011195951712,-48.78589219817684,-24.1392302367606,-1.4939959051521245,44.759103812073484,-28.60126346567146,-1.728796983394926,-29.970103080975985,-32.30625296434162,13.564391886182008,25.480250279089173,-38.2053980729592,14.224881319392704,-18.78856168860548,-50.5073805605231,12.458406656521785,13.603638036513626,-53.407527347326806,12.420092781940061,-19.70247818693301,-80.80202787112516,-1.4334922057762058,12.362744530165996,-81.5493911760355,-1.502579710520573,-34.153406383763226,-64.06034819786687,-15.910012297568608,24.91343219176177,-66.39557850033717,-17.07630603728362
gorUSNM220324_LM1,0.08062848209019116,516.6457362190624,-1.9481609608641617,-17.69787983995394,-31.545799719052926,-4.156057624581246,-89.4302982471495,-9.060103048116055,-0.6083143007262676,12.87423526356006,21.074202208586787,1.5921242998381981,49.50342441738087,2.6487142764108285,1.5994450837163607,54.093963037432566,-9.704397460472995,4.592563470829747,74.63501323080196,-42.36713300534437,7.875444088624935,102.97347097397008,-50.47455420989398,-5.288773174833088,75.39807243431554,-45.62131197199845,14.035984436739431,72.5149425969483,-45.07166313423711,-14.691856902416717,94.20538602794524,-47.10862828096694,26.881550105134085,89.67339994049,-47.545196600519716,-12.11042983912419,74.68728818403567,-33.47745973705727,22.78152346277181,74.3506723825283,-37.408922547574996,-23.66380652980148,79.6237406717626,-39.21674304420712,33.30760115973834,77.1871491039692,-41.304832497271896,-36.147342043706246,79.20087429891863,-38.214689101648965,47.86268837105942,76.18295485626703,-41.51189237682207,0.1505327683165459,-1.8045345372950268,59.54864440687358,-2.549848853591712,-58.431265166599324,29.58500992551813,-3.8666315926967716,-84.59919005022469,9.249798812944626,-4.537496069979823,-109.86071450794373,7.3566564714434595,-32.30742441636852,14.186865202712509,65.91083850658788,29.635070709174393,10.943215190461983,67.7419808495314,-52.194665451410216,10.990781271364565,49.23729814684629,54.55357418584098,5.930507860652798,49.622980473157654,-10.964103781974767,-2.017657109865575,46.43978548117034,8.490446025579075,-1.7058838374170506,46.410483228811025,-35.126106039137504,-19.588405196893735,28.22795465950225,30.020940188694002,-22.448080986276715,28.918051622544496,-76.17531691566114,-7.310851743401776,13.757342467153949,71.94183912683188,-11.336294404865951,14.56814636022282,-66.44957315526686,-35.09891244634854,-6.378272741637162,60.34357707260228,-38.26844265075605,-8.505284633082391,-34.38476739484737,-40.393843071206035,19.174588797425653,29.76995383046386,-44.6123363234402,16.532561230678557,-21.16689045197905,-77.26813722911663,14.806730240985521,13.822076819233416,-76.7088761821843,14.856714092447215,-25.333392723423366,-108.3090366282148,2.6296155220909703,13.320851539107656,-111.46272180587471,2.945496722536698,-39.98159742338459,-84.39638773615515,-17.298321125568123,31.074768901478613,-86.40620724433356,-19.428389267996504
gorUSNM252575_LM1,0.058730609291940634,417.9652000770177,-0.40843869601308325,-15.754063690349076,-19.229649445241268,-3.0879767705805508,-66.7298163979753,-1.491699828730201,0.40907928342078814,5.185603214866257,16.1818796701744,0.9062468824437959,31.612887559144326,1.774008335200616,1.2675378047133228,40.0079075418373,-5.487598467682026,2.947331314348558,60.85663920130254,-38.24792457956011,5.929412261339715,90.9098955721655,-39.06561873557431,-6.258679917980771,60.5267680177393,-39.82724728011275,11.802909159202725,59.29598900691092,-40.67041276414912,-14.56553286305149,78.85182859718708,-40.954634927968975,23.944905972435734,76.2022982480415,-41.29789521864757,-12.493236105338857,62.64534088271396,-32.698807888319614,18.89990116648584,62.01460763350945,-31.69314351054691,-20.275714040741118,64.79297238605758,-36.84116109764678,27.09738738675971,62.72858752557742,-36.01687172033796,-32.946668233626156,66.18980777771775,-30.77232103298739,38.21498582069561,62.43755048789414,-28.729958495628683,0.231430473537666,-6.659552505941572,50.19408341897849,-2.0027398431186056,-41.058850317528666,22.893323497029233,-2.8164418785979453,-60.66623171234864,7.070899108664323,-4.294570364225994,-86.09221956307859,6.133257388970978,-27.317905722520006,6.570815933316744,54.02802107210573,28.415387989024005,0.048120857258789285,55.970997463507416,-48.62309268955121,2.699696694715009,41.71645815790302,46.59190196687932,-4.091360939215141,44.44895552817787,-8.478729342500154,-7.110875724967655,32.081474283598574,7.734623287601768,-6.977588411314568,31.688631281895464,-29.455800245264538,-19.23983254881669,22.763710979264037,28.611232627200014,-23.90906634411344,24.156483036345318,-62.41155248866792,-3.4295467802106043,7.045085300266911,60.93847892346458,-10.606907796897653,7.826298275131335,-50.291852501071446,-23.834789174506422,-4.581103414900637,48.0375579564355,-30.235291556093966,-4.550904864681276,-26.292864859179723,-33.83777949071262,15.625037260354864,21.81538336572838,-37.490453861334444,16.331599757827348,-19.18355345855268,-57.88093044925533,15.656537000697917,13.64227885674572,-59.484676809314855,15.723198237629145,-22.326638141911317,-82.17080134783033,4.622113172794823,13.53571389444044,-84.53280534732774,4.585137949500321,-35.74671144677869,-64.22990793551855,-12.980533930980624,28.305013216367513,-67.55396843330574,-13.379702972321677
gorUSNM252577_LM1,0.07348868706324108,437.2220881234231,-0.43292748442876655,-12.98946335525212,-26.199990869026944,-4.044580069386373,-68.58618023851555,-7.043814178261608,1.6523888217724227,10.216458600080147,15.167197207468147,0.7600634983978091,36.238462562066466,-0.8400392051557389,0.7733332218826845,42.33861206016019,-8.1507328805429,3.4938338089069867,62.81985369621104,-42.05517544492813,6.666761849498642,92.48379841754954,-42.561916225407536,-5.208953051873528,61.05954382893075,-45.926363896422224,13.149200568188384,60.70671155783788,-46.41252684305931,-16.19988410986442,80.88608835296816,-42.38150329058017,26.284958598584293,79.59788685398561,-39.76718207343995,-11.558233772232578,62.249250495185755,-38.701196536260575,19.97673011300081,61.904266450514285,-34.687584216174514,-22.812340745451362,66.32874063823236,-38.851584062785136,29.69138818880673,65.61889479116402,-36.21472345377538,-33.964888309398454,64.27397848439092,-28.80055529329899,41.56131363402471,59.53716515535133,-29.241278264212067,-1.082057271379205,-9.12061616067938,51.17953871021475,-2.2192619871490815,-43.94899489231237,25.450860928984667,-3.986272632712276,-64.31248196379433,7.318293546563236,-4.9892557712569525,-90.31499133647466,0.3277194537245503,-30.80516941053486,1.7491339526042993,65.95871679047167,31.3597603144717,1.03852415280465,64.46110068564963,-50.54315673171266,2.4525397446402097,49.007309215855535,50.95158458645095,-1.2770319207434941,49.187895599089046,-9.529840026335735,-3.0699349064391566,37.45388804277296,8.790215366391129,-2.983772514333614,38.29496500691213,-25.81801757419658,-17.47311577038893,25.834587686051293,22.366213389834193,-19.573569031328283,26.799084795193565,-61.47815355832449,-4.4334548112799865,18.266841676505603,60.957998688826585,-8.783960632458356,17.002542715688676,-51.27910102591638,-26.066172755185992,-0.6492340806535963,47.38648271818983,-29.48321016693362,-1.7409314753004606,-29.97095803012247,-33.307031732887474,8.040386183537414,25.758556605537365,-34.86511995253188,9.858427858961399,-19.421175699615926,-58.613279008251865,13.604456624055237,11.611088152278494,-60.210647913112915,14.350581585566081,-20.68271840541506,-89.50952989470464,2.454420282732848,10.924682912809857,-91.25822092214213,1.559568206000359,-37.48861663117542,-69.50192624191762,-15.31499025612199,29.39900726062911,-71.81720367300878,-16.037060256590777
