Sample_name,PC 1,PC 2,PC 3,PC 4,PC 5,PC 6,PC 7,PC 8,PC 9,PC 10,PC 11,PC 12,PC 13,PC 14,PC 15,PC 16,PC 17,PC 18,PC 19,PC 20,PC 21,PC 22,PC 23,PC 24,PC 25,PC 26,PC 27,PC 28,PC 29,PC 30,PC 31,PC 32,PC 33,PC 34,PC 35,PC 36,PC 37,PC 38,PC 39,PC 40,PC 41,PC 42,PC 43,PC 44,PC 45,PC 46,PC 47,PC 48,PC 49,PC 50,PC 51
gorUSNM252578_LM1,413.12444035388125,-17.3638199015244,7.051950520722851,-22.51240237354404,-7.966917524059439,8.305730337644231,-27.44531292478907,2.679806829426991,-36.048785553269084,-34.75623426669319,-1.592242063993681,-18.739009900162852,-4.092800874155831,10.387486636619872,3.4841300221688964,3.97434678434412,-11.268232768925454,1.3336003847903881,17.413669936663595,9.80556795990656,5.804711846495851,-11.660115298751366,-10.218311024948243,-4.168613826831669,15.389837856604222,-2.348028857155086,-3.88499954603212,-18.804836403734953,13.933904775692014,5.237910037837431,-1.6035609346317665,10.714837658104873,6.7664073847616955,3.3211640477317594,17.25176508176913,4.758470803211355,-0.29931668885730606,11.518242455256999,-10.21963434087773,0.07928661534938297,7.715683390914651,6.454537414535608,-7.588682578050443,9.138755766981967,-1.9637763962271657,4.727314774901736,-3.1495682689738596,-3.480973593817968,5.338504424828141,2.9471711558436153,-4.75176399114825
gorUSNM252580_LM1,436.91626928057366,-1.53516710386168,15.392143747623006,-36.427385299779935,1.6198826968615272,5.289007539244981,-19.602829519093966,5.51069596600708,-28.824862891100263,-46.73254595190352,-22.573524725984054,-8.024420388184588,1.5163012870885333,16.408461005403737,5.721158779285808,5.665094833417054,-11.316340182894878,7.719925059404839,20.867621735982986,7.70692009917481,7.114363473855903,-11.147061801056251,-5.836478766794922,-1.5088193890427464,13.018855969149023,-1.6176724590767693,-0.3826847516340486,-16.416329163352902,12.99798337307011,6.937721317019809,-0.20759493857750022,12.345001370271794,9.516980879343755,4.3642262245541525,13.275661864118202,6.1014741028725314,-1.361616124473537,13.302751880712632,-9.971627423469494,0.2554917153435319,8.34497214969383,4.7751880198855785,-8.024485112103468,8.152692869762923,-3.5466497869305065,4.595195775145959,-1.4605342412994433,-3.4431278133617975,4.642569138563769,2.3452555918931552,-4.751763991148265
gorUSNM297857_LM1,510.0838262960827,3.1404762718213117,26.661138197266055,-12.403726573597988,-2.4876946688693096,-0.8211344155368369,-15.655744774322983,6.71748733448351,-33.67252247786381,-29.653681129328454,-13.265811757102421,-17.446901649247206,2.9679865893415887,10.519586783092713,3.115748238965624,4.12177260607155,-11.22826516916782,6.158217928442953,10.199003170367826,11.067280095564705,0.35831799181588453,-5.381793778534323,-3.746395600424223,-6.3687463019265165,10.08470321365168,-2.8545353451881503,-0.24246409574806238,-17.479552397562394,11.404527609538505,6.681315195738636,0.38627954131690867,12.202958258790412,6.083264526265401,6.691495320446866,12.726868585683068,5.294794002607647,-2.9104706662298976,13.912270883394918,-10.827823836481704,2.128248684551823,8.393324384392807,7.733540604172384,-8.596381355396984,8.018087488991224,-2.9829595423905477,4.045337939456785,-1.9816749247137706,-2.2021012625583394,5.017412653876945,2.2772858797064863,-4.751763991148427
gorUSNM582726_LM1,438.2229433641077,1.8885859829936371,60.049570073201615,-39.86176990185602,-1.532074196857284,16.620987523976684,-23.90248157013434,-3.7950701262938917,-31.58436808433143,-24.851058540672515,-19.494991301093634,-16.636187803084702,-4.688530998511891,11.183463498183817,0.7577016105745815,2.023841448017657,-14.157152097574158,9.616348301718766,17.823329928447794,6.176096735283281,4.672717948348338,-6.420571136165209,-4.52291150892617,-7.259131442174433,16.075640547149895,-1.9731260575045586,-3.016593877426497,-14.77659166745308,11.875314652046972,4.418128136158283,-1.1400957080816512,11.428071578625667,9.750260878927355,3.5404889585835146,16.205288815977593,2.7301318046581198,-2.61135560137489,12.134128159213612,-8.308771854958533,0.6417238798470464,7.158113465976185,6.9956681721959795,-8.284105853798886,7.784194769855336,-3.1861271880571054,3.928171740167435,-2.375389951879711,-2.9840860241147533,5.599978275492577,2.454769496432583,-4.751763991148231
gorUSNM590942_LM1,407.6757360925733,-5.1571200151017695,23.156618327223065,-35.29202122304294,-2.3413603103898897,4.970124257812765,-14.169097640272298,9.60742738428438,-26.36934701884002,-34.870217983307015,-21.569476822767786,-14.993652580278921,-0.5093907104597043,11.690687895850221,0.3255089003087045,-0.9544194917963473,-15.441446438314562,5.0841938621828255,14.030636336914874,10.922436208864989,5.701364217962463,-5.40949063945765,-8.897722415117197,-4.491653342949626,11.651222694773102,2.5513919260639364,-3.4980010718955916,-17.01219901710109,7.927638755745708,3.2480590361378345,2.341949494012564,8.487208544381911,5.059270783942,1.340306495939947,15.2578122013845,7.618320876090333,-1.0808423196936432,11.780637760757134,-9.1040384116097,-0.7069014238736571,6.715696646158929,6.524988805660688,-6.414814730335824,8.156776320803745,-1.835373145837464,3.835459647070038,-2.87988916285216,-1.4877808147706335,5.246688566490873,3.788006798911373,-4.751763991147898
gorUSNM590947_LM1,403.4790126163604,-18.605717734443502,5.8038219630386285,-38.69782592491154,-3.548990530629397,12.696592220585456,-21.217482817005482,7.930035569850357,-33.344269135119966,-36.168956246693654,-10.166114280424637,-12.185625890931956,-2.7376694815712534,12.031526065304504,-3.5465300204953434,0.731546514093874,-13.120191475147173,4.514911466903421,16.625629812278014,10.060878446703136,3.6946689784887656,-11.367749229102078,-0.14927558247115913,-4.383149237004448,7.260248184589181,-0.9723821407117563,-3.976870338790069,-14.406422333700098,11.105487885061251,2.617237542344207,0.15570691878930099,12.210942163117755,5.74322225523901,4.404752788471702,13.190237513206307,0.9961137775157314,-4.203026812181727,12.97174070003646,-8.557281246316307,0.5728828788395812,9.407949230371386,5.626899213946109,-5.627737734224448,8.517666025261983,-3.6647749259221474,2.7699896061258045,-3.053290388636745,-2.922725329934554,5.811117944223985,3.138467797227094,-4.7517639911480245
gorUSNM590951_LM1,414.6945272983182,-7.374184413183275,22.407062170556504,-34.2084876488551,-8.842593219374951,4.431560928996933,-12.105488691448793,-0.015599663900571326,-31.238373822599875,-40.59618676614883,-15.51079973217594,-15.266796200194142,1.4165869782658524,10.27053016452927,1.6951595505637742,0.10670205670529143,-9.096884765270602,-0.3376386439062574,14.207365542191084,4.480734023362673,1.862694547617484,-6.540432315744199,-5.459587910377432,-3.2301485375205097,17.34400856401283,1.3488611683359975,-5.299823290440849,-18.49388491058842,9.244306211526444,7.132644870969883,2.209532434933264,12.652819854384358,8.678749586062967,4.181004209399264,13.519571796246662,1.9776650686002668,-2.4923689406445484,9.307004787203201,-12.699396732625493,0.5150846277358925,6.601132815372735,7.474138518270825,-6.288548248104536,7.534450977590839,-3.7576339152572373,2.2897496062220553,-2.5745040005236075,-3.790916529982687,5.089405004370127,2.2206967472122017,-4.751763991148023
gorUSNM590953_LM1,494.05804029481965,3.162292317796802,38.23650069627331,-28.791824232891063,-19.87363398732798,1.5333802774616654,-14.415283023836047,14.176232883076334,-37.027059696987855,-41.04924247488254,-15.587578209760036,-21.235777435245755,-5.080726889530303,15.895171303229224,3.5550593765431504,6.490408883430761,-8.766818685370477,3.851766735360714,15.404934554581354,6.079020460708229,4.988214770645754,-7.262203981104502,-7.129414482994424,-7.3508804189905685,15.493414233625089,1.3028142798909552,-2.614926000385032,-11.74478583235207,9.722873156931032,6.551960877876468,0.0790189201872824,11.423346572130681,5.212473904445816,1.490906658036553,15.994050283583977,2.8517514329680775,-2.0627655729919834,13.456263228795052,-8.648144851090855,1.1175426671568205,9.26894146861592,5.434448910537581,-8.33393028201228,9.280511032676628,-4.424647487433429,2.7785595511555474,-2.2329741641185663,-3.2117166649781215,4.825239101844593,3.704855012615727,-4.751763991148002
gorUSNM590954_LM1,414.0948753618657,-13.3119088977906,20.400889672437124,-36.811539293578605,-14.239309191899606,7.399840518205856,-10.932327374308747,1.7526298229872306,-35.00590896548813,-45.81230131546054,-14.64049782682991,-20.306474947549802,-5.255411083331764,14.263009248685043,-3.642465800210098,3.095876818242178,-16.265275838366307,2.2558707054625398,10.023601877135462,14.539994650913435,7.117210793308011,-7.3934700299481655,-7.4194485607945015,-5.4050492233527745,12.304510595471061,0.07021111030425287,0.146174922684704,-13.07003949393057,12.282407350578971,4.4795269391029,-0.3144413898711539,13.504228922724451,8.313381442080516,4.8315802933433165,14.752891817518178,3.5710670189166085,-2.386135300880406,11.415286885898379,-8.604946006719615,-2.0864063422130505,7.269867305138916,7.0944426331215915,-9.306713742153214,6.795376892272467,-2.8772917249748593,4.262395546428134,-2.8784156906147667,-2.5035299117326106,5.608700819472871,1.0475943178423122,-4.751763991148245
gorUSNM599165_LM1,423.84302842183115,-9.289563592559038,12.792632941807579,-16.818253903947028,4.84393092616952,11.934875720485593,-14.708857706859673,3.5327489161262458,-36.312875575119406,-39.493429355137835,-9.597853154131172,-16.205950910699222,-2.7557622336844307,10.556056165850471,-0.17529357700302228,2.035181187197821,-15.653485287332344,12.558369651833932,13.730306167055943,7.308880707476152,5.250200617804845,-7.520414314248714,-6.907388863110816,-3.9434545894189457,11.016876938817255,2.8510904423189785,-6.159525799104825,-10.937901502856608,10.473598833175522,2.337640429302862,-1.521788527694509,12.186215901160494,8.743929718333803,1.5695358945920306,13.40700652855334,5.506758077849616,0.1288879925389702,12.225819091619538,-11.815514738286685,0.7655081189353452,6.285233822118238,7.020371790134641,-9.084605711844752,8.437755203315906,-4.6282457534616865,2.515180015772992,-2.591745471189589,-3.809605122017154,4.833553375023025,2.680923307549705,-4.751763991148046
gorUSNM599166_LM1,443.83338347795484,-7.293352085354926,21.45239758260307,-36.8746308872139,-1.1006511425524987,5.887308924427854,-13.232969520026826,0.65281328904262,-18.34684549081336,-37.304957866397714,-12.271843060028338,-17.914144457191025,1.9498567018058583,16.32292370597476,-5.893361283145662,4.622619165513553,-7.898815611271944,7.027340024621509,18.230022003552282,13.076989913027411,3.4035996607000856,-6.8038925000078585,-4.417627767625776,-6.404728096631078,9.999557798739936,-1.3411135215322147,-5.490543306652603,-13.891850548584458,10.824692917253461,8.416894158169832,0.6623636443805716,11.189163205989516,4.498117616319931,2.0391561382565406,17.049661623804727,1.3180581902006299,0.1655676873867883,12.326830757077238,-12.488985890320595,-0.11730306930409262,7.493342804564753,6.778433756506572,-9.364360395920412,8.495801226442378,-3.1210535448754206,4.6390231944155955,-1.8011377323713074,-3.5715597566159216,5.642802251202189,2.6887260860575926,-4.751763991148114
gorUSNM599167_LM1,417.4067988093526,-7.212887807846865,22.759020686809222,-15.648028600987686,-6.414204589167727,14.94859613880892,-21.116758606633326,1.084450371622066,-16.69394840684581,-41.12511718853142,-10.955353542821097,-26.5236895979626,-1.1744503342926853,9.948745853942995,4.690170917204591,0.5658365548277424,-11.618311195794771,7.65868223020647,19.15388488689276,6.510120973154236,4.9175428643850125,-7.961889958854891,-10.549007504311861,-6.628254414676517,10.239059032632596,-1.0263613496223332,-0.5589705855232159,-14.200959181010003,8.217121549196605,6.31763253499019,3.718069906006712,15.161088073213035,7.020789374764444,4.496801409718646,14.067457704369714,4.080725190582721,-2.517176357681719,12.558035113996237,-8.037022986688989,0.1340444115240358,7.494730513988898,5.821490691445357,-7.034084080362128,7.417440548401785,-3.6878185809478774,3.5917173357726497,-3.1471759606289775,-3.516652225939211,5.741261624822831,2.602417865978099,-4.751763991148075
panUSNM084655_LM1,352.12561471585656,-7.172048385502584,38.91460225617935,-25.11878012316624,-0.8305501423916777,-2.320421083284347,-9.25250753476913,3.4312828734826883,-33.82984606682298,-42.200873766515635,-16.24326132526573,-15.952739237979715,-1.6157422395025347,12.119300976554868,-3.4659085684349735,2.291893175577568,-18.022825009627816,6.541407680859609,17.6382929978901,6.9162850072825615,6.507345593250694,-9.319688088310958,-4.860028167762487,-7.586971096382438,12.664164292713261,-0.05064310346448209,-3.989392573535375,-17.802928346882585,9.423060579704785,6.475527578842167,0.21207702187844307,15.291161538501706,7.282299764739458,2.723307212508504,16.35950461041204,6.045962164135661,-2.8793385659872963,13.40585225466714,-10.590127661858704,1.4052667733556439,9.496347394411758,7.352418769500484,-7.6225532076323805,9.79123681534774,-2.547286779943657,4.072988134419475,-3.7909964268830443,-4.434759355455304,7.775684835592088,2.447112137446858,-4.7517639911481275
panUSNM174701_LM1,330.91225452495024,-17.81095005261677,35.26250390515988,-34.86168546604181,-6.271339030116495,0.052177416897831064,-14.779247123391581,1.0526468590630285,-33.13485766965417,-36.517727247653355,-12.010930830898586,-24.35022171904456,0.3533447230587784,8.058175812277717,1.0301027078848455,0.9100927846264064,-13.81800120674665,2.5494529406690356,18.17859017857135,11.078194397325612,3.6279528449288367,-5.9369605395064795,-6.725442001083661,-6.987787048332308,12.727417519946552,-0.7844151527631906,-4.4670691611184,-11.948481129175333,11.614744489202181,4.574554368364348,1.6979378942311265,11.697958188727227,10.005687712415838,3.9146287177515413,12.796487984575318,4.22226775485059,-1.114087353204725,14.983322784684566,-11.736042583751157,-0.6739898034891731,7.293324548984563,5.205650890741792,-5.64344641670514,10.776847204666618,-4.521088435477573,5.4624874329682545,-1.6247569044780674,-2.1484899183676798,5.1420690694625115,2.0944906450738503,-4.751763991148463
panUSNM174703_LM1,327.7164984804735,-10.473340977066663,30.02271551074228,-26.137494071631252,-1.352070736492342,-1.5830466835393566,-16.785251192858393,0.6248539314149721,-30.80519518060125,-41.498210871886286,-11.721388047011043,-18.756779674921127,-0.1458545399758507,11.601862147535599,-1.697591810194839,1.6415581244937174,-10.78952083592931,4.764271492649008,19.352227168188996,9.05463097251358,5.820108002498083,-2.0950158192555453,-3.4766155975946873,-8.840302718425619,10.426142792809424,0.671949477944586,-1.9996846824641588,-15.883724258821985,11.719255778267641,7.7460095162224505,-3.839306095936461,7.389000430483932,6.688646238094622,6.102923699892894,15.29027983690472,5.971704652191499,-1.3335122891546045,10.548451309919269,-8.093694087607066,0.4106945809420166,7.672882467211586,5.576123043849225,-7.004951099128487,7.276209928792804,-5.369228337279878,3.529342073065996,-3.923434449227435,-3.94833785180801,4.953099867068352,2.5525009011119004,-4.751763991147918
panUSNM174704_LM1,367.4719762909344,-3.096367700394528,34.55433119467651,-29.039023410084607,2.040749670394878,-1.4985678744187017,-9.352389190999235,9.364086746206585,-32.210828034637466,-44.4931124362288,-5.258698027849422,-15.252513768940567,-6.441137154995314,10.567269557328265,0.8144075695441257,0.12871792770822651,-12.921454950954116,6.752900895166157,18.318032986299464,5.684887588898238,3.141817456910019,-4.75619090318467,-5.26606977421952,-4.010943079442159,12.196647690233686,-2.510365705549299,-2.7032704847762767,-15.90623099991069,9.306930640420171,7.62572202895132,-3.021918956666797,13.4931737998349,7.939738932819237,2.6050526654831763,13.7148447891487,1.2973396607685472,-1.8236310306554928,14.354287276716205,-8.023267019535254,-0.3580665052267946,4.963605440861079,7.2458096478258005,-7.244488317129911,7.229911009993869,-1.6983141413446887,4.649261823605876,-1.7376244740427036,-2.5848738161558984,4.914502409436945,3.807496528786603,-4.751763991148004
panUSNM174707_LM1,324.163639626437,-13.706743539918502,36.91692644684771,-19.60007514212099,-1.344456799551164,3.81414592643712,-12.399124820326886,0.8467069081413521,-32.83618126375291,-37.52202760579667,-11.302237107494223,-17.490328304889697,-6.3600715909621295,14.364876522308663,1.7837650045151068,1.7340984651405875,-12.946581437823,7.259542054146688,15.151704783581646,7.802122730384516,3.0866978021685068,-9.929415608149993,-5.713780757655791,-2.955840583716358,13.262245139240287,3.075388070606307,-3.090706600690769,-13.803872675340896,13.083048854580284,6.092502237095013,2.949131387798816,10.484633445414149,8.07670417905471,4.047451588409083,15.242722323933458,3.2779280185127506,-1.9276434709387353,12.03028815216273,-11.643829420504549,-0.5577764009823656,10.973401543772596,6.548390507163987,-7.342302870156855,5.178997217099517,-4.183815861503644,5.709373513373427,-2.381235554899633,-2.3861868222380447,5.959705970362526,4.359584370652121,-4.7517639911477865
panUSNM174710_LM1,350.9684861683848,-8.819753247403838,24.764576482115867,-39.07154558701632,2.2009964172365972,-2.179841118695421,-17.26852725114559,4.079941633844952,-24.76976918127171,-37.22566378271054,-12.569566924603844,-21.327000361418623,3.1593053646866025,16.10274927264929,2.9944130241210596,1.8331248013363373,-13.410475252497198,3.3774091586643564,12.027156515030576,8.133841032190361,7.42247750515753,-8.253867180486392,-6.882137211752932,-4.92721020810381,13.837186434546435,-3.9210142422661596,-3.2344569535795813,-9.528215011758865,14.17248778598225,4.6000398010476715,-2.1113625642155425,14.724056883828917,7.055865777529321,5.257897858079099,17.73704131899123,5.917614430866764,-2.2979961252780403,13.220183543913368,-11.176749683368088,1.7821291803721935,7.4648414893942485,7.331220160445181,-5.889266718482706,6.911236204843598,-3.017367370946958,2.3220232630981164,-2.4166974715770806,-2.934330450121604,5.171158478174724,3.745806301195304,-4.751763991147933
panUSNM176228_LM1,351.71997356886794,-19.232446766526035,31.497871554234468,-27.405516785915115,11.624889931584587,6.10387975352703,-13.865322217678475,16.363941850212242,-34.47783981514325,-39.088065535842105,-15.875149201985236,-20.502873297592622,4.701919168189692,13.57951946423131,3.4512274455076732,-1.0227897883088142,-11.656409794746546,5.221040736929593,15.693461401704374,8.02792844787824,3.853613424963323,-14.270739915589184,-7.467371029120871,-8.162877211814772,12.823931421618319,-0.7379697882836652,-0.005145059804315788,-16.28164594102213,10.720193776212225,5.008692050618823,-0.41609146911717976,11.96000102452318,7.124374186664726,4.527524416715654,16.89810127181172,1.3373810645205284,-1.6947263106575137,10.446545164919549,-10.366251047793389,0.051194470529413616,5.722503096995386,6.070516455490905,-8.639314397462133,8.667051881184733,-5.177185367115388,4.0682642306830665,-2.949397899422341,-1.3612918321503673,6.334120858348804,2.6559851694943135,-4.751763991147951
